C22142	GLEAN	mRNA	330	1695	1	+	.	ID=CGI_10000072;	C22142	171	941	611
scaffold42790	GLEAN	mRNA	29462	36949	0.764018	-	.	ID=CGI_10007717;	scaffold42790	31948	33666	1717
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	54510	57085	2574
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	60692	61255	562
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	62984	64090	1105
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	73160	74361	1200
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	76632	77998	1365
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	84116	85066	949
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	47002	53665	6438
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	64710	69738	5027
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	81196	83871	2674
scaffold42790	GLEAN	mRNA	47227	102130	0.555851	-	.	ID=CGI_10007718;	scaffold42790	86383	99961	13577
scaffold707	GLEAN	mRNA	22377	22544	0.618241	-	.	ID=CGI_10007720;	scaffold707	21847	23317	167
scaffold707	GLEAN	mRNA	28186	50322	0.998251	+	.	ID=CGI_10007721;	scaffold707	43218	43775	556
scaffold707	GLEAN	mRNA	112772	144789	0.810078	-	.	ID=CGI_10007724;	scaffold707	122424	123307	882
scaffold707	GLEAN	mRNA	112772	144789	0.810078	-	.	ID=CGI_10007724;	scaffold707	114431	115767	1335
scaffold707	GLEAN	mRNA	161175	174774	0.99219	-	.	ID=CGI_10007726;	scaffold707	161192	162145	952
scaffold707	GLEAN	mRNA	161175	174774	0.99219	-	.	ID=CGI_10007726;	scaffold707	167526	169189	1662
scaffold707	GLEAN	mRNA	161175	174774	0.99219	-	.	ID=CGI_10007726;	scaffold707	170908	171477	568
scaffold707	GLEAN	mRNA	161175	174774	0.99219	-	.	ID=CGI_10007726;	scaffold707	172367	175591	2406
scaffold42784	GLEAN	mRNA	1106	15958	0.841405	-	.	ID=CGI_10007727;	scaffold42784	11626	12357	730
scaffold42784	GLEAN	mRNA	4255	31766	0.99694	+	.	ID=CGI_10007728;	scaffold42784	11626	12357	730
scaffold42784	GLEAN	mRNA	38696	41456	0.999949	-	.	ID=CGI_10007729;	scaffold42784	39508	40247	738
scaffold42784	GLEAN	mRNA	69904	77412	0.999998	+	.	ID=CGI_10007733;	scaffold42784	71545	74727	3181
scaffold42784	GLEAN	mRNA	78859	87378	1	-	.	ID=CGI_10007734;	scaffold42784	78855	79547	688
scaffold42784	GLEAN	mRNA	134049	147068	1	-	.	ID=CGI_10007740;	scaffold42784	137651	138474	822
scaffold42784	GLEAN	mRNA	134049	147068	1	-	.	ID=CGI_10007740;	scaffold42784	138579	139097	517
scaffold42784	GLEAN	mRNA	134049	147068	1	-	.	ID=CGI_10007740;	scaffold42784	141808	142585	776
scaffold42784	GLEAN	mRNA	147631	158974	0.999027	-	.	ID=CGI_10007742;	scaffold42784	150559	151063	503
scaffold42784	GLEAN	mRNA	158513	165882	1	+	.	ID=CGI_10007743;	scaffold42784	159128	160191	1062
scaffold42784	GLEAN	mRNA	167635	189271	0.462643	+	.	ID=CGI_10007744;	scaffold42784	168191	170149	1957
scaffold42784	GLEAN	mRNA	167635	189271	0.462643	+	.	ID=CGI_10007744;	scaffold42784	173069	174702	1632
scaffold42784	GLEAN	mRNA	167635	189271	0.462643	+	.	ID=CGI_10007744;	scaffold42784	179229	179773	543
scaffold42784	GLEAN	mRNA	179439	182863	1	-	.	ID=CGI_10007745;	scaffold42784	179229	179773	334
scaffold483	GLEAN	mRNA	133057	140278	0.974667	-	.	ID=CGI_10007750;	scaffold483	133126	133650	523
scaffold483	GLEAN	mRNA	133057	140278	0.974667	-	.	ID=CGI_10007750;	scaffold483	134500	135618	1117
scaffold483	GLEAN	mRNA	133057	140278	0.974667	-	.	ID=CGI_10007750;	scaffold483	138322	140280	1955
scaffold483	GLEAN	mRNA	141773	150897	0.998273	+	.	ID=CGI_10007751;	scaffold483	147964	150117	2152
scaffold483	GLEAN	mRNA	141773	150897	0.998273	+	.	ID=CGI_10007751;	scaffold483	147025	147562	536
scaffold483	GLEAN	mRNA	152695	165153	0.98402	-	.	ID=CGI_10007752;	scaffold483	152357	152891	196
scaffold483	GLEAN	mRNA	152695	165153	0.98402	-	.	ID=CGI_10007752;	scaffold483	154804	155914	1109
scaffold218	GLEAN	mRNA	5779	13615	0.999922	+	.	ID=CGI_10007758;	scaffold218	13270	14197	344
scaffold218	GLEAN	mRNA	15257	21231	0.613683	-	.	ID=CGI_10007759;	scaffold218	16537	17477	939
scaffold218	GLEAN	mRNA	15257	21231	0.613683	-	.	ID=CGI_10007759;	scaffold218	17808	18401	592
scaffold218	GLEAN	mRNA	21641	28379	1	+	.	ID=CGI_10007760;	scaffold218	24820	25345	524
scaffold218	GLEAN	mRNA	35887	42789	0.890688	-	.	ID=CGI_10007761;	scaffold218	35883	36634	747
scaffold218	GLEAN	mRNA	35887	42789	0.890688	-	.	ID=CGI_10007761;	scaffold218	36854	39501	2646
scaffold218	GLEAN	mRNA	90525	93512	0.593381	-	.	ID=CGI_10007763;	scaffold218	91257	91994	736
scaffold218	GLEAN	mRNA	100202	136677	0.658717	-	.	ID=CGI_10007764;	scaffold218	100102	101977	1775
scaffold218	GLEAN	mRNA	100202	136677	0.658717	-	.	ID=CGI_10007764;	scaffold218	103965	104883	917
scaffold218	GLEAN	mRNA	100202	136677	0.658717	-	.	ID=CGI_10007764;	scaffold218	125434	126610	1175
scaffold218	GLEAN	mRNA	121598	126083	1	+	.	ID=CGI_10007767;	scaffold218	125434	126610	648
scaffold366	GLEAN	mRNA	509	12362	0.308663	-	.	ID=CGI_10007770;	scaffold366	11666	15668	695
scaffold366	GLEAN	mRNA	509	12362	0.308663	-	.	ID=CGI_10007770;	scaffold366	8916	9451	534
scaffold366	GLEAN	mRNA	4558	26262	1	+	.	ID=CGI_10007771;	scaffold366	11666	15668	4001
scaffold366	GLEAN	mRNA	4558	26262	1	+	.	ID=CGI_10007771;	scaffold366	8916	9451	534
scaffold366	GLEAN	mRNA	4558	26262	1	+	.	ID=CGI_10007771;	scaffold366	16804	24068	7263
scaffold366	GLEAN	mRNA	4558	26262	1	+	.	ID=CGI_10007771;	scaffold366	25988	26795	273
scaffold366	GLEAN	mRNA	30850	48321	0.999676	-	.	ID=CGI_10007772;	scaffold366	35640	36163	522
scaffold366	GLEAN	mRNA	30850	48321	0.999676	-	.	ID=CGI_10007772;	scaffold366	40145	40954	808
scaffold366	GLEAN	mRNA	30850	48321	0.999676	-	.	ID=CGI_10007772;	scaffold366	45417	53315	2903
scaffold366	GLEAN	mRNA	48638	59458	1	+	.	ID=CGI_10007773;	scaffold366	53422	55181	1758
scaffold366	GLEAN	mRNA	48638	59458	1	+	.	ID=CGI_10007773;	scaffold366	55221	59853	4236
scaffold366	GLEAN	mRNA	48638	59458	1	+	.	ID=CGI_10007773;	scaffold366	45417	53315	4677
scaffold366	GLEAN	mRNA	67641	95701	0.99068	+	.	ID=CGI_10007774;	scaffold366	84012	85862	1849
scaffold1456	GLEAN	mRNA	186243	190486	1	-	.	ID=CGI_10007787;	scaffold1456	185716	186261	18
scaffold1155	GLEAN	mRNA	4580	7370	1	+	.	ID=CGI_10007788;	scaffold1155	5474	6253	778
scaffold1155	GLEAN	mRNA	22121	32325	1	-	.	ID=CGI_10007791;	scaffold1155	26728	27473	744
scaffold1155	GLEAN	mRNA	27555	57884	0.998855	+	.	ID=CGI_10007792;	scaffold1155	40828	41569	740
scaffold1155	GLEAN	mRNA	27555	57884	0.998855	+	.	ID=CGI_10007792;	scaffold1155	43495	44177	681
scaffold1155	GLEAN	mRNA	27555	57884	0.998855	+	.	ID=CGI_10007792;	scaffold1155	45303	46191	887
scaffold1155	GLEAN	mRNA	72325	79716	0.999676	-	.	ID=CGI_10007794;	scaffold1155	73102	73757	654
scaffold1508	GLEAN	mRNA	30674	71423	0.813369	-	.	ID=CGI_10007801;	scaffold1508	39660	40735	1074
scaffold1508	GLEAN	mRNA	30674	71423	0.813369	-	.	ID=CGI_10007801;	scaffold1508	41782	42426	643
scaffold1508	GLEAN	mRNA	30674	71423	0.813369	-	.	ID=CGI_10007801;	scaffold1508	46480	48472	1991
scaffold1508	GLEAN	mRNA	30674	71423	0.813369	-	.	ID=CGI_10007801;	scaffold1508	49646	50310	663
scaffold1508	GLEAN	mRNA	30674	71423	0.813369	-	.	ID=CGI_10007801;	scaffold1508	51055	58472	7416
scaffold1508	GLEAN	mRNA	30674	71423	0.813369	-	.	ID=CGI_10007801;	scaffold1508	62442	64147	1704
scaffold1508	GLEAN	mRNA	30674	71423	0.813369	-	.	ID=CGI_10007801;	scaffold1508	67574	68648	1073
scaffold1508	GLEAN	mRNA	30674	71423	0.813369	-	.	ID=CGI_10007801;	scaffold1508	64976	65639	662
scaffold1508	GLEAN	mRNA	80428	85556	0.770548	-	.	ID=CGI_10007802;	scaffold1508	82800	86282	2755
scaffold1508	GLEAN	mRNA	80428	85556	0.770548	-	.	ID=CGI_10007802;	scaffold1508	80069	82061	1633
scaffold1508	GLEAN	mRNA	88111	107923	0.989894	+	.	ID=CGI_10007803;	scaffold1508	88645	89297	651
scaffold1508	GLEAN	mRNA	88111	107923	0.989894	+	.	ID=CGI_10007803;	scaffold1508	92826	93404	577
scaffold1508	GLEAN	mRNA	88111	107923	0.989894	+	.	ID=CGI_10007803;	scaffold1508	93720	94330	609
scaffold1508	GLEAN	mRNA	88111	107923	0.989894	+	.	ID=CGI_10007803;	scaffold1508	96089	97379	1289
scaffold1508	GLEAN	mRNA	88111	107923	0.989894	+	.	ID=CGI_10007803;	scaffold1508	104390	105602	1211
scaffold1508	GLEAN	mRNA	88111	107923	0.989894	+	.	ID=CGI_10007803;	scaffold1508	106837	107439	601
scaffold1508	GLEAN	mRNA	88111	107923	0.989894	+	.	ID=CGI_10007803;	scaffold1508	98372	98960	587
scaffold1508	GLEAN	mRNA	116630	145116	0.499376	-	.	ID=CGI_10007806;	scaffold1508	119150	121604	2453
scaffold1508	GLEAN	mRNA	116630	145116	0.499376	-	.	ID=CGI_10007806;	scaffold1508	125073	126938	1864
scaffold1508	GLEAN	mRNA	116630	145116	0.499376	-	.	ID=CGI_10007806;	scaffold1508	131374	131892	517
scaffold1508	GLEAN	mRNA	116630	145116	0.499376	-	.	ID=CGI_10007806;	scaffold1508	135126	136154	1027
scaffold1508	GLEAN	mRNA	116630	145116	0.499376	-	.	ID=CGI_10007806;	scaffold1508	138204	139002	797
scaffold1508	GLEAN	mRNA	116630	145116	0.499376	-	.	ID=CGI_10007806;	scaffold1508	144991	150541	124
scaffold1508	GLEAN	mRNA	124449	143526	0.871056	+	.	ID=CGI_10007807;	scaffold1508	125073	126938	1864
scaffold1508	GLEAN	mRNA	124449	143526	0.871056	+	.	ID=CGI_10007807;	scaffold1508	131374	131892	517
scaffold1508	GLEAN	mRNA	124449	143526	0.871056	+	.	ID=CGI_10007807;	scaffold1508	135126	136154	1027
scaffold1508	GLEAN	mRNA	124449	143526	0.871056	+	.	ID=CGI_10007807;	scaffold1508	138204	139002	797
scaffold1508	GLEAN	mRNA	146112	147290	1	-	.	ID=CGI_10007808;	scaffold1508	144991	150541	1178
scaffold1508	GLEAN	mRNA	147980	168233	0.989916	+	.	ID=CGI_10007809;	scaffold1508	158921	159716	794
scaffold1508	GLEAN	mRNA	147980	168233	0.989916	+	.	ID=CGI_10007809;	scaffold1508	144991	150541	2561
scaffold1508	GLEAN	mRNA	147980	168233	0.989916	+	.	ID=CGI_10007809;	scaffold1508	161923	164451	2527
scaffold1572	GLEAN	mRNA	98792	115435	1	+	.	ID=CGI_10007819;	scaffold1572	100153	114674	14520
scaffold1572	GLEAN	mRNA	131644	134420	0.999415	-	.	ID=CGI_10007821;	scaffold1572	131405	132940	1296
scaffold1572	GLEAN	mRNA	134689	143056	1	+	.	ID=CGI_10007822;	scaffold1572	137879	138522	642
scaffold1572	GLEAN	mRNA	134689	143056	1	+	.	ID=CGI_10007822;	scaffold1572	139087	139653	565
scaffold1511	GLEAN	mRNA	87394	93803	0.999999	+	.	ID=CGI_10007827;	scaffold1511	90317	95273	3485
scaffold42840	GLEAN	mRNA	10683	12305	1	-	.	ID=CGI_10007831;	scaffold42840	10107	11262	579
scaffold42836	GLEAN	mRNA	10467	15300	0.999999	-	.	ID=CGI_10007854;	scaffold42836	10412	14083	3616
scaffold42836	GLEAN	mRNA	33359	52677	0.999927	-	.	ID=CGI_10007855;	scaffold42836	33097	34996	1637
scaffold42836	GLEAN	mRNA	71489	86514	0.999133	+	.	ID=CGI_10007859;	scaffold42836	86155	87938	358
scaffold42836	GLEAN	mRNA	183939	192708	1	+	.	ID=CGI_10007863;	scaffold42836	185224	186782	1557
scaffold42836	GLEAN	mRNA	183939	192708	1	+	.	ID=CGI_10007863;	scaffold42836	188497	189015	517
scaffold42836	GLEAN	mRNA	183939	192708	1	+	.	ID=CGI_10007863;	scaffold42836	190582	193115	2125
scaffold1791	GLEAN	mRNA	20149	36062	0.405413	+	.	ID=CGI_10007865;	scaffold1791	22401	22982	580
scaffold1791	GLEAN	mRNA	20149	36062	0.405413	+	.	ID=CGI_10007865;	scaffold1791	24171	25189	1017
scaffold1791	GLEAN	mRNA	66923	91200	0.835531	+	.	ID=CGI_10007866;	scaffold1791	66941	77147	10205
scaffold1791	GLEAN	mRNA	66923	91200	0.835531	+	.	ID=CGI_10007866;	scaffold1791	79812	90100	10287
scaffold1791	GLEAN	mRNA	75116	82811	0.960354	-	.	ID=CGI_10007867;	scaffold1791	66941	77147	2031
scaffold1791	GLEAN	mRNA	75116	82811	0.960354	-	.	ID=CGI_10007867;	scaffold1791	79812	90100	2998
scaffold1791	GLEAN	mRNA	83527	103062	0.896369	-	.	ID=CGI_10007868;	scaffold1791	95460	96342	881
scaffold1791	GLEAN	mRNA	83527	103062	0.896369	-	.	ID=CGI_10007868;	scaffold1791	99119	99964	844
scaffold1791	GLEAN	mRNA	83527	103062	0.896369	-	.	ID=CGI_10007868;	scaffold1791	79812	90100	6573
scaffold1791	GLEAN	mRNA	103733	106673	1	+	.	ID=CGI_10007870;	scaffold1791	105839	107379	833
scaffold1651	GLEAN	mRNA	718	18299	0.886062	-	.	ID=CGI_10007883;	scaffold1651	3396	4034	637
scaffold1651	GLEAN	mRNA	96893	110823	1	-	.	ID=CGI_10007892;	scaffold1651	100692	101889	1196
scaffold1651	GLEAN	mRNA	96893	110823	1	-	.	ID=CGI_10007892;	scaffold1651	103053	104407	1353
scaffold1651	GLEAN	mRNA	96893	110823	1	-	.	ID=CGI_10007892;	scaffold1651	104663	105508	844
scaffold1651	GLEAN	mRNA	96893	110823	1	-	.	ID=CGI_10007892;	scaffold1651	107336	112457	3486
scaffold1651	GLEAN	mRNA	96893	110823	1	-	.	ID=CGI_10007892;	scaffold1651	97719	98455	735
scaffold1651	GLEAN	mRNA	106699	111210	0.999351	+	.	ID=CGI_10007893;	scaffold1651	107336	112457	3873
scaffold1373	GLEAN	mRNA	55125	68644	0.996819	+	.	ID=CGI_10007907;	scaffold1373	68176	71555	467
scaffold1373	GLEAN	mRNA	55125	68644	0.996819	+	.	ID=CGI_10007907;	scaffold1373	64985	66051	1065
scaffold1373	GLEAN	mRNA	93164	101031	0.999392	-	.	ID=CGI_10007908;	scaffold1373	92897	98103	4939
scaffold1373	GLEAN	mRNA	93164	101031	0.999392	-	.	ID=CGI_10007908;	scaffold1373	100352	101609	678
scaffold1373	GLEAN	mRNA	103034	123779	0.995871	+	.	ID=CGI_10007909;	scaffold1373	104464	105538	1073
scaffold1373	GLEAN	mRNA	103034	123779	0.995871	+	.	ID=CGI_10007909;	scaffold1373	109577	111658	2080
scaffold1373	GLEAN	mRNA	103034	123779	0.995871	+	.	ID=CGI_10007909;	scaffold1373	113770	114423	652
scaffold1373	GLEAN	mRNA	103034	123779	0.995871	+	.	ID=CGI_10007909;	scaffold1373	115749	117235	1485
scaffold1373	GLEAN	mRNA	103034	123779	0.995871	+	.	ID=CGI_10007909;	scaffold1373	117454	119836	2381
scaffold1373	GLEAN	mRNA	103034	123779	0.995871	+	.	ID=CGI_10007909;	scaffold1373	120891	122007	1115
scaffold1373	GLEAN	mRNA	164407	174047	0.544675	-	.	ID=CGI_10007913;	scaffold1373	169246	169911	664
scaffold42850	GLEAN	mRNA	17113	27653	1	-	.	ID=CGI_10007919;	scaffold42850	19437	20014	576
scaffold42850	GLEAN	mRNA	17113	27653	1	-	.	ID=CGI_10007919;	scaffold42850	22501	23673	1171
scaffold42850	GLEAN	mRNA	37000	42572	0.999461	+	.	ID=CGI_10007920;	scaffold42850	37802	38491	688
scaffold42850	GLEAN	mRNA	37000	42572	0.999461	+	.	ID=CGI_10007920;	scaffold42850	39159	39840	680
scaffold42850	GLEAN	mRNA	37000	42572	0.999461	+	.	ID=CGI_10007920;	scaffold42850	41684	45806	887
scaffold42850	GLEAN	mRNA	44102	69339	0.998379	-	.	ID=CGI_10007921;	scaffold42850	41684	45806	1704
scaffold42850	GLEAN	mRNA	44102	69339	0.998379	-	.	ID=CGI_10007921;	scaffold42850	56615	57414	798
scaffold42850	GLEAN	mRNA	44102	69339	0.998379	-	.	ID=CGI_10007921;	scaffold42850	60219	61316	1096
scaffold42850	GLEAN	mRNA	44102	69339	0.998379	-	.	ID=CGI_10007921;	scaffold42850	62456	63852	1395
scaffold42850	GLEAN	mRNA	44102	69339	0.998379	-	.	ID=CGI_10007921;	scaffold42850	68016	68788	771
scaffold42850	GLEAN	mRNA	50025	57940	0.999668	+	.	ID=CGI_10007922;	scaffold42850	56615	57414	798
scaffold42850	GLEAN	mRNA	69759	81591	0.992164	+	.	ID=CGI_10007923;	scaffold42850	72402	74149	1746
scaffold42850	GLEAN	mRNA	69759	81591	0.992164	+	.	ID=CGI_10007923;	scaffold42850	75806	76562	755
scaffold42850	GLEAN	mRNA	69759	81591	0.992164	+	.	ID=CGI_10007923;	scaffold42850	79476	82670	2114
scaffold42850	GLEAN	mRNA	86168	90362	0.994914	+	.	ID=CGI_10007924;	scaffold42850	88781	92617	1580
scaffold42850	GLEAN	mRNA	92004	96541	0.999998	-	.	ID=CGI_10007925;	scaffold42850	88781	92617	613
scaffold42850	GLEAN	mRNA	92004	96541	0.999998	-	.	ID=CGI_10007925;	scaffold42850	94024	94626	601
scaffold42850	GLEAN	mRNA	99053	115365	0.999999	+	.	ID=CGI_10007926;	scaffold42850	100114	104417	4302
scaffold42850	GLEAN	mRNA	99053	115365	0.999999	+	.	ID=CGI_10007926;	scaffold42850	107899	108648	748
scaffold42850	GLEAN	mRNA	99053	115365	0.999999	+	.	ID=CGI_10007926;	scaffold42850	114504	115483	860
scaffold42850	GLEAN	mRNA	114582	126316	0.222296	-	.	ID=CGI_10007927;	scaffold42850	116258	116992	733
scaffold42850	GLEAN	mRNA	114582	126316	0.222296	-	.	ID=CGI_10007927;	scaffold42850	119300	122822	3521
scaffold42850	GLEAN	mRNA	114582	126316	0.222296	-	.	ID=CGI_10007927;	scaffold42850	124996	126002	1005
scaffold42850	GLEAN	mRNA	114582	126316	0.222296	-	.	ID=CGI_10007927;	scaffold42850	114504	115483	901
scaffold42850	GLEAN	mRNA	142425	155838	0.726799	+	.	ID=CGI_10007928;	scaffold42850	152977	153538	560
scaffold42850	GLEAN	mRNA	142425	155838	0.726799	+	.	ID=CGI_10007928;	scaffold42850	153779	155046	1266
scaffold42850	GLEAN	mRNA	142425	155838	0.726799	+	.	ID=CGI_10007928;	scaffold42850	155569	156635	268
scaffold42850	GLEAN	mRNA	155870	158176	0.997577	+	.	ID=CGI_10007929;	scaffold42850	155569	156635	765
scaffold42850	GLEAN	mRNA	155870	158176	0.997577	+	.	ID=CGI_10007929;	scaffold42850	157260	158166	905
scaffold42850	GLEAN	mRNA	165442	194169	0.441004	+	.	ID=CGI_10007930;	scaffold42850	173602	174301	698
scaffold42850	GLEAN	mRNA	165442	194169	0.441004	+	.	ID=CGI_10007930;	scaffold42850	190599	191893	1293
scaffold309	GLEAN	mRNA	29022	44048	0.840268	+	.	ID=CGI_10007935;	scaffold309	31743	32277	533
scaffold309	GLEAN	mRNA	29022	44048	0.840268	+	.	ID=CGI_10007935;	scaffold309	40876	41738	861
scaffold1033	GLEAN	mRNA	154462	168235	0.951824	-	.	ID=CGI_10007950;	scaffold1033	154130	155085	623
scaffold1033	GLEAN	mRNA	154462	168235	0.951824	-	.	ID=CGI_10007950;	scaffold1033	155277	156020	742
scaffold1033	GLEAN	mRNA	154462	168235	0.951824	-	.	ID=CGI_10007950;	scaffold1033	156082	157837	1754
scaffold1033	GLEAN	mRNA	154462	168235	0.951824	-	.	ID=CGI_10007950;	scaffold1033	158832	159904	1071
scaffold1033	GLEAN	mRNA	154462	168235	0.951824	-	.	ID=CGI_10007950;	scaffold1033	163033	163546	512
scaffold1033	GLEAN	mRNA	154462	168235	0.951824	-	.	ID=CGI_10007950;	scaffold1033	163995	164518	522
scaffold1033	GLEAN	mRNA	154462	168235	0.951824	-	.	ID=CGI_10007950;	scaffold1033	164829	165884	1054
scaffold1033	GLEAN	mRNA	154462	168235	0.951824	-	.	ID=CGI_10007950;	scaffold1033	166745	167499	753
scaffold1879	GLEAN	mRNA	26583	52099	0.804824	-	.	ID=CGI_10007953;	scaffold1879	29420	49960	20539
scaffold1879	GLEAN	mRNA	99093	109554	0.803871	-	.	ID=CGI_10007957;	scaffold1879	101394	105370	3975
scaffold1879	GLEAN	mRNA	99093	109554	0.803871	-	.	ID=CGI_10007957;	scaffold1879	107582	108839	1256
scaffold1879	GLEAN	mRNA	99093	109554	0.803871	-	.	ID=CGI_10007957;	scaffold1879	99109	99976	866
scaffold1879	GLEAN	mRNA	107570	109837	1	+	.	ID=CGI_10007958;	scaffold1879	107582	108839	1256
scaffold1879	GLEAN	mRNA	177606	192604	0.766349	+	.	ID=CGI_10007962;	scaffold1879	192214	192723	389
scaffold1209	GLEAN	mRNA	182	2460	1	+	.	ID=CGI_10007963;	scaffold1209	1911	3270	548
scaffold1159	GLEAN	mRNA	96623	101816	1	+	.	ID=CGI_10007975;	scaffold1159	96504	97974	1351
scaffold1159	GLEAN	mRNA	96623	101816	1	+	.	ID=CGI_10007975;	scaffold1159	98133	98638	504
scaffold1159	GLEAN	mRNA	107660	130580	0.999351	-	.	ID=CGI_10007976;	scaffold1159	115077	118483	3405
scaffold1159	GLEAN	mRNA	107660	130580	0.999351	-	.	ID=CGI_10007976;	scaffold1159	119923	123784	3860
scaffold1159	GLEAN	mRNA	107660	130580	0.999351	-	.	ID=CGI_10007976;	scaffold1159	126368	127047	678
scaffold1159	GLEAN	mRNA	107660	130580	0.999351	-	.	ID=CGI_10007976;	scaffold1159	127423	128412	988
scaffold1159	GLEAN	mRNA	107660	130580	0.999351	-	.	ID=CGI_10007976;	scaffold1159	128727	129871	1143
scaffold1868	GLEAN	mRNA	520	14224	0.883452	+	.	ID=CGI_10007980;	scaffold1868	12291	13196	904
scaffold1868	GLEAN	mRNA	520	14224	0.883452	+	.	ID=CGI_10007980;	scaffold1868	13488	16034	735
scaffold1868	GLEAN	mRNA	166977	179463	0.984982	-	.	ID=CGI_10007985;	scaffold1868	177981	179108	1126
scaffold1868	GLEAN	mRNA	190602	196406	0.646404	-	.	ID=CGI_10007986;	scaffold1868	188772	194618	4016
scaffold42866	GLEAN	mRNA	3312	4168	1	+	.	ID=CGI_10007988;	scaffold42866	3168	3709	397
scaffold42892	GLEAN	mRNA	3663	10565	0.99909	-	.	ID=CGI_10007999;	scaffold42892	10072	10620	492
scaffold42892	GLEAN	mRNA	3663	10565	0.99909	-	.	ID=CGI_10007999;	scaffold42892	7555	9991	2435
scaffold42892	GLEAN	mRNA	35920	48117	0.990337	-	.	ID=CGI_10008000;	scaffold42892	36428	36982	553
scaffold42892	GLEAN	mRNA	66100	68010	1	+	.	ID=CGI_10008002;	scaffold42892	66974	67726	751
scaffold42892	GLEAN	mRNA	66100	68010	1	+	.	ID=CGI_10008002;	scaffold42892	67806	68399	203
scaffold42892	GLEAN	mRNA	153770	162955	0.848258	+	.	ID=CGI_10008008;	scaffold42892	153780	161521	7740
scaffold42892	GLEAN	mRNA	171421	180282	0.654238	-	.	ID=CGI_10008009;	scaffold42892	177854	181501	2427
scaffold42892	GLEAN	mRNA	180298	193297	0.999949	-	.	ID=CGI_10008010;	scaffold42892	193051	193809	245
scaffold42892	GLEAN	mRNA	180298	193297	0.999949	-	.	ID=CGI_10008010;	scaffold42892	177854	181501	1203
scaffold42894	GLEAN	mRNA	13782	18002	1	+	.	ID=CGI_10008012;	scaffold42894	14257	14997	739
scaffold42894	GLEAN	mRNA	13782	18002	1	+	.	ID=CGI_10008012;	scaffold42894	17503	18480	498
scaffold42894	GLEAN	mRNA	22804	26013	0.937424	-	.	ID=CGI_10008013;	scaffold42894	25586	26400	426
scaffold42894	GLEAN	mRNA	36666	45397	1	+	.	ID=CGI_10008014;	scaffold42894	37257	38357	1099
scaffold42894	GLEAN	mRNA	36666	45397	1	+	.	ID=CGI_10008014;	scaffold42894	41972	42867	894
scaffold42894	GLEAN	mRNA	56338	68041	0.621545	+	.	ID=CGI_10008016;	scaffold42894	57802	59123	1320
scaffold42894	GLEAN	mRNA	56338	68041	0.621545	+	.	ID=CGI_10008016;	scaffold42894	60709	61328	618
scaffold42894	GLEAN	mRNA	56338	68041	0.621545	+	.	ID=CGI_10008016;	scaffold42894	61680	62815	1134
scaffold42894	GLEAN	mRNA	77739	85051	0.999994	-	.	ID=CGI_10008019;	scaffold42894	77684	78509	770
scaffold42894	GLEAN	mRNA	77739	85051	0.999994	-	.	ID=CGI_10008019;	scaffold42894	84377	86780	673
scaffold42894	GLEAN	mRNA	83970	95617	0.999676	+	.	ID=CGI_10008020;	scaffold42894	84377	86780	2402
scaffold42894	GLEAN	mRNA	83970	95617	0.999676	+	.	ID=CGI_10008020;	scaffold42894	88238	89136	897
scaffold42894	GLEAN	mRNA	83970	95617	0.999676	+	.	ID=CGI_10008020;	scaffold42894	89719	90295	575
scaffold42894	GLEAN	mRNA	83970	95617	0.999676	+	.	ID=CGI_10008020;	scaffold42894	92496	94111	1614
scaffold42894	GLEAN	mRNA	83970	95617	0.999676	+	.	ID=CGI_10008020;	scaffold42894	95098	95734	518
scaffold1277	GLEAN	mRNA	148949	172576	0.999825	+	.	ID=CGI_10008023;	scaffold1277	147962	155545	6596
scaffold42890	GLEAN	mRNA	109231	127553	0.999676	-	.	ID=CGI_10008042;	scaffold42890	109258	110447	1188
scaffold42890	GLEAN	mRNA	109231	127553	0.999676	-	.	ID=CGI_10008042;	scaffold42890	114853	126954	12100
scaffold1632	GLEAN	mRNA	166355	195642	0.999947	-	.	ID=CGI_10008053;	scaffold1632	171875	172950	1074
scaffold1632	GLEAN	mRNA	166355	195642	0.999947	-	.	ID=CGI_10008053;	scaffold1632	185883	187993	2109
scaffold1348	GLEAN	mRNA	41116	47122	0.986255	+	.	ID=CGI_10008064;	scaffold1348	41265	42420	1154
scaffold1348	GLEAN	mRNA	41116	47122	0.986255	+	.	ID=CGI_10008064;	scaffold1348	46927	47468	194
scaffold1348	GLEAN	mRNA	139350	153215	0.546281	-	.	ID=CGI_10008088;	scaffold1348	139275	141923	2573
