CGI_10003793	gi	74622204	sp	Q8TFG4.1	YL54_SCHPO	23.80	332	220	7	40	1008	207	514	6e-08	60.1
CGI_10004325	gi	317373592	sp	O14522.6	PTPRT_HUMAN	30.86	81	56	0	790	1032	1205	1285	4e-07	55.8
CGI_10004327	gi	73920746	sp	P35832.2	PTP99_DROME	47.44	78	33	3	91	303	587	663	1e-12	72.8
CGI_10002266	gi	353558883	sp	D2GXS7.1	TRIM2_AILME	27.27	209	128	6	970	1563	536	731	8e-09	62.0
CGI_10003944	gi	353558883	sp	D2GXS7.1	TRIM2_AILME	23.56	208	131	5	661	1230	547	744	1e-07	57.8
CGI_10003945	gi	74876101	sp	Q75J93.1	CPAS1_DICDI	32.70	847	501	17	106	2610	51	840	1e-135	 432
CGI_10003946	gi	158518613	sp	Q8CC12.2	CDAN1_MOUSE	39.25	451	239	9	73	1359	165	602	5e-71	 263
CGI_10003947	gi	158518613	sp	Q8CC12.2	CDAN1_MOUSE	45.31	64	33	1	554	369	854	917	5e-08	55.5
CGI_10001540	gi	82131101	sp	Q7SIC1.1	FUCL_ANGAN	35.57	149	83	8	19	453	10	149	1e-12	65.9
CGI_10003327	gi	296452921	sp	Q8N5T2.2	TBC19_HUMAN	66.56	323	108	0	37	1005	201	523	2e-155	 453
CGI_10003328	gi	2495000	sp	Q63931.1	CCKAR_CAVPO	36.44	365	143	8	112	969	35	389	3e-44	 163
CGI_10009551	gi	172049040	sp	A6NCI4.3	VWA3A_HUMAN	42.13	1125	626	12	172	3528	63	1168	0.0	 866
CGI_10009552	gi	317373567	sp	Q86Y56.4	HEAT2_HUMAN	43.86	823	454	4	37	2481	29	851	0.0	 632
CGI_10009553	gi	47117904	sp	Q96P65.2	QRFPR_HUMAN	35.50	307	186	6	52	942	38	342	1e-37	 145
CGI_10006009	gi	206557731	sp	A7S8T5.1	CCD42_NEMVE	89.66	116	12	0	1	348	1	116	2e-39	 139
CGI_10006010	gi	85681862	sp	Q9P243.2	ZFAT_HUMAN	32.31	65	44	0	706	900	244	308	1e-07	56.6
CGI_10012847	gi	29839589	sp	Q8WY91.2	THAP4_HUMAN	32.73	110	66	3	1	309	1	109	1e-10	61.6
CGI_10012856	gi	12643561	sp	O44252.2	ROST_DROME	25.20	254	164	8	43	741	8	256	5e-13	72.8
CGI_10012858	gi	41688503	sp	Q8MQJ9.2	BRAT_DROME	35.00	60	38	1	253	429	873	932	7e-06	48.5
CGI_10012860	gi	215273906	sp	O75382.2	TRIM3_HUMAN	24.28	276	175	10	304	1074	482	742	9e-06	51.2
CGI_10009791	gi	296434576	sp	Q9Y6R4.2	M3K4_HUMAN	69.96	253	75	1	13	768	1351	1603	8e-121	 383
CGI_10009792	gi	82180048	sp	Q5U4T9.1	MBOA7_XENLA	40.26	467	256	7	13	1353	4	467	6e-111	 342
CGI_10009793	gi	311033498	sp	O60494.5	CUBN_HUMAN	26.70	693	366	27	295	2331	1399	1963	7e-48	 190
CGI_10009794	gi	6225812	sp	P56719.1	OX2R_RAT	28.89	180	122	3	1	528	74	251	6e-21	97.4
CGI_10009796	gi	75057942	sp	Q5EAD5.1	PGTB1_BOVIN	60.23	352	130	3	10	1050	16	362	7e-146	 424
CGI_10009797	gi	75029834	sp	Q4PM54.1	RL17_IXOSC	75.81	62	15	0	1330	1515	106	167	1e-23	 102
CGI_10009798	gi	2499628	sp	Q91447.1	MP2K1_SERCA	63.54	395	103	4	115	1296	22	376	4e-169	 487
CGI_10009799	gi	57012968	sp	Q99M02.1	MARH2_MOUSE	39.64	169	100	1	253	753	49	217	1e-28	 117
CGI_10009800	gi	1703073	sp	P54244.1	ACH3_CAEEL	22.94	231	153	6	91	735	79	300	1e-10	66.2
CGI_10014543	gi	82179513	sp	Q5M8Z0.1	BHMT1_XENTR	33.82	343	191	8	10	990	8	330	1e-48	 174
CGI_10014544	gi	3915624	sp	Q95332.3	BHMT1_PIG	50.00	48	24	0	640	783	28	75	3e-08	57.8
CGI_10014545	gi	160409991	sp	A0JM12.1	MEG10_XENTR	34.09	264	151	17	49	822	570	816	2e-36	 143
CGI_10014546	gi	27805730	sp	P59222.1	SREC2_MOUSE	32.81	192	117	8	46	603	222	407	1e-16	84.3
CGI_10014547	gi	73621342	sp	Q863I2.1	OXSR1_PIG	56.28	366	102	2	7	1104	4	311	3e-124	 382
CGI_10014553	gi	6136677	sp	O02485.1	YDJ1_CAEEL	38.46	338	178	6	1	1002	6	317	2e-76	 245
CGI_10014554	gi	182676444	sp	Q19981.3	TAG53_CAEEL	33.91	1265	659	35	118	3525	70	1286	0.0	 703
CGI_10014555	gi	74762759	sp	Q9NX47.1	MARH5_HUMAN	64.29	266	94	1	28	825	12	276	1e-131	 382
CGI_10014556	gi	74762759	sp	Q9NX47.1	MARH5_HUMAN	69.64	112	34	0	28	363	12	123	2e-60	 193
CGI_10014557	gi	81913037	sp	Q812E0.1	CPEB2_MOUSE	59.15	497	134	10	604	1986	57	520	0.0	 536
CGI_10014558	gi	33112324	sp	Q8K0U4.1	HS12A_MOUSE	33.28	655	341	16	25	1812	57	674	9e-79	 268
CGI_10014559	gi	46395561	sp	O35817.1	AKA14_RAT	41.01	139	82	0	157	573	361	499	3e-34	 130
CGI_10014560	gi	81906007	sp	Q9DAN9.1	CQ105_MOUSE	38.00	150	91	1	10	453	9	158	6e-20	88.2
CGI_10014565	gi	215274025	sp	O75352.2	MPU1_HUMAN	27.06	218	106	1	139	633	17	234	6e-22	94.7
CGI_10014566	gi	82081628	sp	Q5ZJI0.1	TPST2_CHICK	64.09	259	93	0	1	777	85	343	6e-125	 367
CGI_10014567	gi	1169995	sp	P46023.1	GR101_LYMST	34.19	506	321	6	1240	2745	541	1038	3e-78	 281
CGI_10002871	gi	2494019	sp	Q28988.1	CYTA1_PIG	29.00	100	66	2	55	348	5	101	2e-12	63.2
CGI_10002873	gi	729986	sp	P40927.1	MAOX_COLLI	62.03	553	203	4	166	1815	3	551	0.0	 698
CGI_10002874	gi	82203633	sp	Q6TLH3.1	CUED2_DANRE	41.51	265	137	4	28	795	27	282	5e-52	 177
CGI_10008634	gi	1351849	sp	P49581.1	ACHA6_CHICK	31.53	333	216	4	43	1017	18	346	2e-52	 188
CGI_10008641	gi	13124116	sp	Q9WTS8.2	FCN1_RAT	42.66	218	122	2	850	1500	118	333	3e-49	 177
CGI_10011964	gi	81175200	sp	Q9Y490.3	TLN1_HUMAN	47.72	945	373	12	1	2622	1	895	0.0	 773
CGI_10011967	gi	81914299	sp	Q8CDF7.1	EXD1_MOUSE	39.36	94	56	1	451	732	152	244	9e-07	55.5
CGI_10011968	gi	82184323	sp	Q6GNY7.1	PPT2B_XENLA	45.53	123	65	2	226	588	22	144	9e-30	 118
CGI_10011969	gi	20138806	sp	O70489.1	PPT2_RAT	32.09	268	118	3	388	999	35	302	5e-41	 150
CGI_10011970	gi	82237690	sp	Q6PCJ9.1	PPT2A_XENLA	39.82	226	88	4	454	993	25	248	2e-43	 161
CGI_10011973	gi	341940794	sp	P22907.2	HEM3_MOUSE	56.47	340	137	3	16	1026	20	351	4e-124	 369
CGI_10011974	gi	13124542	sp	Q9QXU2.1	SURF1_RAT	45.21	73	39	1	949	1167	224	295	8e-15	78.2
CGI_10011975	gi	2499318	sp	Q18359.1	NDUA5_CAEEL	46.36	110	59	0	22	351	40	149	1e-31	 115
CGI_10011976	gi	147645398	sp	Q80TI0.2	GRM1B_MOUSE	37.02	651	342	14	868	2643	83	724	2e-123	 397
CGI_10011977	gi	85542051	sp	Q3SZ31.1	HS020_BOVIN	57.63	59	25	0	1	177	1	59	9e-19	80.1
CGI_10011978	gi	97052274	sp	Q9NVR2.2	INT10_HUMAN	36.16	719	412	14	25	2076	3	709	9e-122	 386
CGI_10011979	gi	30316344	sp	O15457.2	MSH4_HUMAN	52.28	769	317	3	826	2985	162	929	0.0	 799
CGI_10001707	gi	110808213	sp	Q3KRC5.1	DUS3L_RAT	73.91	69	18	0	67	273	572	640	9e-30	 115
CGI_10004255	gi	341941755	sp	P41593.2	PTH1R_MOUSE	32.61	92	60	1	130	405	441	530	2e-08	56.6
CGI_10004257	gi	74964685	sp	Q20561.1	HLH13_CAEEL	51.89	106	49	2	229	543	39	143	2e-17	79.7
CGI_10004260	gi	160013324	sp	A6H603.2	NWD1_MOUSE	28.92	930	604	21	154	2892	1	890	1e-93	 339
CGI_10005281	gi	341941219	sp	Q9Z1M0.2	P2RX7_MOUSE	40.00	120	66	3	4	348	474	592	7e-22	94.4
CGI_10005285	gi	83300977	sp	P42575.2	CASP2_HUMAN	24.34	304	202	12	1	882	32	317	5e-08	58.5
CGI_10005286	gi	73917723	sp	Q5TGI0.2	CF168_HUMAN	34.98	263	156	4	91	843	89	348	1e-52	 183
CGI_10022918	gi	74825508	sp	Q9NBX4.1	RTXE_DROME	22.67	150	111	2	541	981	700	847	8e-08	58.9
CGI_10022920	gi	123893314	sp	Q28HW9.1	CNEP1_XENTR	75.54	233	57	0	1	699	8	240	4e-105	 311
CGI_10022921	gi	125987708	sp	Q6NXT1.2	ANR54_HUMAN	32.05	156	94	3	157	594	113	266	5e-14	72.8
CGI_10022924	gi	84028320	sp	Q9GKX6.1	GALM_PIG	38.39	112	69	0	130	465	5	116	2e-20	90.1
CGI_10022925	gi	215273906	sp	O75382.2	TRIM3_HUMAN	29.03	186	119	5	1090	1635	568	744	5e-10	65.9
CGI_10022926	gi	74868967	sp	Q9VGH7.3	CLCN2_DROME	54.40	625	277	5	40	1893	103	726	0.0	 638
CGI_10022928	gi	57012988	sp	Q9JJP6.1	P63_RAT	36.51	671	339	21	511	2334	5	651	2e-108	 353
CGI_10022931	gi	82127861	sp	Q6VVD7.1	SOX8_XENLA	55.46	229	89	8	1	660	84	308	1e-65	 221
CGI_10022932	gi	15214043	sp	Q9ES90.1	GPR35_MOUSE	21.53	274	179	6	61	879	5	243	3e-10	64.3
CGI_10022933	gi	49036444	sp	P70032.1	PLK1_XENLA	42.96	540	270	8	28	1629	83	590	1e-144	 436
CGI_10022935	gi	13878611	sp	Q9TUP7.1	OX2R_CANFA	38.40	375	194	7	31	1044	1	375	1e-75	 247
CGI_10022937	gi	55976620	sp	Q9UNH5.1	CC14A_HUMAN	83.33	78	13	0	16	249	202	279	7e-42	 149
CGI_10022938	gi	353558883	sp	D2GXS7.1	TRIM2_AILME	28.85	208	140	4	286	897	541	744	4e-16	82.0
CGI_10008551	gi	82187466	sp	Q6TLF6.1	RGN_DANRE	43.32	247	130	4	25	762	58	295	4e-61	 200
CGI_10008552	gi	122056638	sp	Q54SW1.2	Y2179_DICDI	27.05	122	83	2	187	546	20	137	1e-08	54.7
CGI_10008555	gi	81901849	sp	Q8VCC1.1	PGDH_MOUSE	39.16	263	153	2	1	774	1	261	2e-57	 190
CGI_10008556	gi	110832773	sp	Q5XLR4.2	BORE1_DANRE	26.32	209	109	6	67	612	29	219	5e-06	50.4
CGI_10008557	gi	85700388	sp	Q62077.2	PLCG1_MOUSE	46.24	1289	620	25	7	3771	18	1267	0.0	1070
CGI_10008558	gi	67462040	sp	Q6DDL7.1	UN93A_XENLA	32.21	447	273	6	673	1995	4	426	8e-53	 194
CGI_10008559	gi	254763437	sp	Q9ULJ7.4	ANR50_HUMAN	31.91	351	218	8	13	1047	752	1087	8e-39	 152
CGI_10008560	gi	238064964	sp	A1L1S5.1	FOXF1_DANRE	52.24	268	98	6	199	954	40	293	6e-51	 181
CGI_10008561	gi	729442	sp	P38661.1	PDIA6_MEDSA	20.82	341	202	6	1	822	24	363	1e-12	72.0
CGI_10008562	gi	341941230	sp	Q9JK83.2	PAR6B_MOUSE	48.96	96	48	1	1	285	1	96	2e-21	94.0
CGI_10007614	gi	29839751	sp	Q10741.1	ADA10_BOVIN	32.42	330	172	12	67	951	25	338	1e-35	 141
CGI_10007617	gi	257051061	sp	Q12955.3	ANK3_HUMAN	28.15	270	177	5	1	792	443	701	4e-21	98.6
CGI_10007620	gi	23396800	sp	Q9NTG1.2	PKDRE_HUMAN	38.81	67	40	1	553	750	1564	1630	8e-07	54.3
CGI_10007621	gi	68565199	sp	Q8IV36.1	HID1_HUMAN	71.07	394	106	4	1378	2541	23	414	0.0	 556
CGI_10007622	gi	74655022	sp	Q08465.1	YNG1_YEAST	56.36	55	20	2	1498	1659	157	208	1e-12	71.6
CGI_10007623	gi	29428101	sp	O93530.1	WRN_XENLA	35.56	135	68	4	1	396	543	661	2e-15	78.6
CGI_10012257	gi	30179887	sp	Q06561.2	UNC52_CAEEL	35.36	181	98	4	289	777	45	224	4e-26	 115
CGI_10012258	gi	353558883	sp	D2GXS7.1	TRIM2_AILME	23.35	257	180	6	151	882	492	744	4e-13	72.8
CGI_10012259	gi	209572689	sp	Q93075.2	TATD2_HUMAN	41.18	153	90	0	10	468	609	761	2e-38	 143
CGI_10012260	gi	74834190	sp	O76329.1	ACTNB_DICDI	21.49	228	157	6	520	1146	1168	1392	8e-11	67.8
CGI_10012261	gi	353558884	sp	A4IF63.1	TRIM2_BOVIN	22.61	283	184	8	592	1380	464	731	3e-09	63.2
CGI_10012263	gi	215273906	sp	O75382.2	TRIM3_HUMAN	28.90	218	135	10	4	630	536	742	2e-10	63.5
CGI_10012264	gi	109939725	sp	Q13591.3	SEM5A_HUMAN	46.46	127	54	6	79	459	783	895	4e-23	 100
CGI_10012267	gi	353558883	sp	D2GXS7.1	TRIM2_AILME	25.25	202	145	2	1129	1722	545	744	6e-15	81.6
CGI_10010396	gi	81889569	sp	Q5SWK7.1	RN145_MOUSE	40.87	575	332	3	70	1776	52	624	3e-160	 481
CGI_10010397	gi	75009856	sp	Q7KRW1.1	TRC8_DROME	42.45	556	285	7	94	1707	124	662	2e-144	 446
CGI_10010398	gi	122064289	sp	Q2PYN8.1	LBX1_XENLA	40.88	296	126	5	22	864	5	266	7e-53	 179
CGI_10010399	gi	122135714	sp	Q2HJ94.1	DNJA2_BOVIN	48.50	200	55	3	1	456	124	323	6e-53	 179
CGI_10010401	gi	82179674	sp	Q5PQ50.1	NUD19_XENLA	37.40	369	213	8	1	1101	1	353	6e-75	 244
CGI_10010402	gi	50403718	sp	P12955.3	PEPD_HUMAN	38.19	474	169	8	37	1086	7	480	3e-74	 245
CGI_10010403	gi	14286176	sp	P00528.3	SRC64_DROME	25.58	172	110	4	574	1080	330	486	6e-11	67.0
CGI_10010404	gi	82106196	sp	Q8UVR8.1	CSF12_FUGRU	30.72	153	94	3	1774	2232	811	951	1e-12	76.3
CGI_10010405	gi	341940221	sp	Q6VVW5.2	ANPRB_MOUSE	57.83	230	88	2	1225	1911	816	1037	1e-71	 256
CGI_10010406	gi	1168797	sp	P43646.1	CATR_TETST	46.31	149	79	1	220	666	1	148	2e-39	 138
CGI_10010407	gi	73921524	sp	Q5T2D3.1	OTUD3_HUMAN	46.21	290	143	5	40	888	22	305	9e-76	 246
CGI_10010408	gi	158706350	sp	Q91WU4.2	TMCO4_MOUSE	63.60	272	96	3	691	1503	252	521	4e-106	 342
CGI_10010409	gi	123885751	sp	Q0P427.1	PPR35_DANRE	29.61	152	92	5	970	1386	102	251	4e-08	57.8
CGI_10010410	gi	123916423	sp	Q3B8J8.1	DHSB_XENLA	75.55	274	64	2	13	831	7	278	6e-156	 443
CGI_10009921	gi	123885938	sp	Q0V9S9.1	CC135_XENTR	52.02	792	374	2	208	2583	68	853	0.0	 756
CGI_10009922	gi	146325732	sp	A2D5H2.1	SIX1_LAGLA	91.85	184	15	0	49	600	2	185	2e-124	 364
CGI_10009923	gi	26392503	sp	Q9GKS9.2	DZAN1_MACFA	37.17	382	218	7	832	1938	229	601	7e-58	 211
CGI_10009924	gi	135006	sp	P08842.2	STS_HUMAN	39.05	548	284	7	79	1581	26	570	8e-137	 416
CGI_10009925	gi	215274144	sp	Q9VUI3.3	EMAL_DROME	31.34	217	134	9	223	861	169	374	4e-15	82.4
CGI_10009926	gi	6226903	sp	P25325.3	THTM_HUMAN	45.88	85	46	0	97	351	203	287	1e-20	89.0
CGI_10009927	gi	1174694	sp	P46635.2	THTR_CRIGR	39.46	147	86	2	25	459	45	190	2e-30	 118
CGI_10009928	gi	75076374	sp	Q4R6H1.1	NDUAD_MACFA	43.80	121	63	2	4	363	18	134	1e-23	96.3
CGI_10009930	gi	2494214	sp	Q16959.1	DYI2_ANTCR	82.46	57	10	0	174	4	510	566	8e-25	 107
CGI_10009931	gi	2494214	sp	Q16959.1	DYI2_ANTCR	60.16	738	201	7	124	2328	54	701	0.0	 864
CGI_10009932	gi	47117906	sp	Q99P50.3	GHSR_MOUSE	27.91	326	202	13	139	1068	52	360	1e-12	72.0
CGI_10004046	gi	166218834	sp	Q9P2D8.3	UNC79_HUMAN	50.18	285	140	2	2092	2943	2003	2286	2e-73	 272
CGI_10007414	gi	353558884	sp	A4IF63.1	TRIM2_BOVIN	24.82	274	172	10	898	1662	484	742	3e-10	66.6
CGI_10007415	gi	109895677	sp	Q4FNA2.1	UBIG_PELUB	26.32	171	108	8	382	855	18	183	5e-07	53.5
CGI_10007417	gi	353526220	sp	Q5ZT34.2	BIOC_LEGPH	25.93	135	97	1	364	768	8	139	2e-08	58.2
CGI_10007418	gi	6226396	sp	O05979.2	Y789_RICPR	29.14	175	105	6	154	663	13	173	2e-08	58.9
CGI_10003628	gi	74843302	sp	Q8MPM1.1	GELS2_LUMTE	53.42	380	153	6	1	1119	4	366	4e-132	 389
CGI_10006576	gi	81175177	sp	Q15397.3	K0020_HUMAN	44.63	419	228	3	10	1254	228	646	3e-112	 350
CGI_10006577	gi	6831494	sp	O75947.3	ATP5H_HUMAN	27.59	116	82	1	1264	1611	38	151	1e-06	52.4
CGI_10006579	gi	1703324	sp	P54864.1	JUN_SERCA	47.92	240	114	3	1	687	68	307	3e-40	 150
CGI_10006580	gi	81891999	sp	Q6MG62.1	MSH5_RAT	39.53	511	244	8	139	1521	40	535	3e-103	 341
CGI_10005836	gi	81910392	sp	Q5XXP2.1	OPN4_PHOSU	30.77	299	186	3	73	912	66	362	9e-44	 162
CGI_10005837	gi	82240547	sp	Q7T3Q7.1	OPSO_RUTRU	28.84	319	210	5	70	981	32	348	3e-38	 145
CGI_10018322	gi	6093627	sp	O93479.1	ORC4_XENLA	41.40	186	94	5	565	1101	98	275	4e-29	 120
CGI_10018323	gi	122102848	sp	Q7KM13.1	HEY_DROME	39.30	369	146	11	1	900	66	425	5e-64	 213
CGI_10018325	gi	17367172	sp	Q9VUL9.2	FUCTA_DROME	36.86	293	158	14	796	1632	196	475	1e-38	 152
CGI_10018326	gi	341940688	sp	Q2PZL6.2	FAT4_MOUSE	22.89	533	366	19	88	1614	1842	2353	1e-21	 104
CGI_10018327	gi	50401204	sp	Q9VCA2.1	ORCT_DROME	36.20	547	298	9	1	1566	1	521	2e-107	 339
CGI_10018331	gi	226699047	sp	A6BM72.3	MEG11_HUMAN	37.64	178	93	8	19	549	222	382	4e-30	 128
CGI_10018334	gi	82183412	sp	Q6DIL6.1	F124A_XENTR	42.80	250	137	3	367	1116	19	262	2e-61	 213
CGI_10018335	gi	62287198	sp	Q5R7Y8.3	RL8_PONAB	79.57	93	19	0	1	279	1	93	8e-43	 160
CGI_10018336	gi	73620771	sp	Q5RF43.1	DDX3Y_PONAB	77.92	453	98	2	709	2064	124	575	0.0	 720
CGI_10018337	gi	116242501	sp	Q9H2G9.2	GO45_HUMAN	38.04	255	138	6	640	1350	147	399	2e-38	 150
CGI_10018338	gi	12230353	sp	Q9Y5B8.1	NDK7_HUMAN	59.23	363	147	1	52	1137	5	367	6e-162	 466
CGI_10018340	gi	152031559	sp	Q9U943.2	APLP_LOCMI	27.13	1080	660	29	1630	4593	465	1509	4e-88	 327
CGI_10013404	gi	82245674	sp	Q91770.1	NOT2_XENLA	38.79	214	101	7	88	678	5	205	1e-31	 122
CGI_10013405	gi	74626867	sp	O74503.1	UAF30_SCHPO	27.54	236	124	3	37	744	8	196	2e-17	82.4
CGI_10013409	gi	13878927	sp	O02836.2	NPY2R_PIG	32.38	105	67	3	1	312	270	371	2e-06	48.9
CGI_10013411	gi	182676454	sp	P34488.4	YMJC_CAEEL	23.44	320	217	9	187	1101	35	341	4e-11	67.8
CGI_10013413	gi	75018194	sp	Q8WPA2.1	AR_BOMMO	65.00	40	14	0	184	303	73	112	2e-11	62.8
CGI_10013414	gi	75018194	sp	Q8WPA2.1	AR_BOMMO	49.21	252	124	3	1	756	73	320	1e-71	 232
CGI_10013417	gi	81872093	sp	Q63041.1	A1M_RAT	39.41	751	421	15	1	2175	745	1487	1e-153	 494
CGI_10013418	gi	353558891	sp	P86952.1	TYRO_PINMA	37.04	216	111	6	13	606	196	404	2e-33	 136
CGI_10013419	gi	115501	sp	P04630.1	CALL_CAEEL	37.41	139	76	3	7	402	22	156	1e-17	79.0
CGI_10013420	gi	332278173	sp	Q8IYJ2.2	CJ067_HUMAN	34.51	113	74	0	118	456	70	182	1e-17	85.9
CGI_10013421	gi	1168751	sp	P23286.2	CALM_CANAL	37.76	143	82	4	1	411	1	142	8e-23	92.8
CGI_10013423	gi	238054366	sp	Q61466.3	SMRD1_MOUSE	83.03	389	65	1	346	1512	128	515	0.0	 634
CGI_10013425	gi	294956572	sp	B1H285.1	KBTB8_RAT	52.38	42	19	1	43	165	9	50	2e-06	49.3
CGI_10013427	gi	1345966	sp	P49013.1	FBP3_STRPU	36.43	269	133	9	505	1236	179	434	3e-41	 160
CGI_10013428	gi	51316068	sp	Q95ZJ1.2	GALT5_CAEEL	53.94	495	222	6	163	1635	106	598	0.0	 556
CGI_10013429	gi	81895444	sp	Q80YX1.1	TENA_MOUSE	27.33	505	248	34	1765	3174	197	617	3e-21	 104
CGI_10004635	gi	81862487	sp	Q5SUV2.1	MYBPP_MOUSE	36.07	621	341	13	163	1956	12	599	5e-99	 342
CGI_10004191	gi	38372394	sp	Q9NUV9.1	GIMA4_HUMAN	37.84	148	90	1	1	444	104	249	3e-26	 107
CGI_10022176	gi	160017591	sp	Q0P6D6.2	CCD15_HUMAN	44.97	149	74	2	1054	1497	777	918	3e-28	 125
CGI_10022178	gi	182645385	sp	A7Z035.1	EPN4_BOVIN	42.89	471	204	13	1	1305	4	445	7e-71	 247
CGI_10022183	gi	97044991	sp	Q9D024.2	CC47_MOUSE	44.22	303	132	5	412	1209	120	422	9e-82	 267
CGI_10022184	gi	110287971	sp	Q2PC93.1	SSPO_CHICK	32.75	1322	765	46	379	4206	100	1343	0.0	 713
CGI_10022185	gi	5921921	sp	P79401.1	CP3AT_PIG	37.50	176	109	1	1195	1719	78	253	1e-31	 133
CGI_10022186	gi	259016208	sp	P79145.2	CREM_CANFA	81.33	75	14	0	1	225	284	358	1e-16	76.3
CGI_10022187	gi	259016208	sp	P79145.2	CREM_CANFA	51.91	314	111	12	1	849	54	358	2e-53	 183
CGI_10022188	gi	74739479	sp	O14756.1	H17B6_HUMAN	39.62	313	181	5	22	945	7	316	3e-64	 211
CGI_10022189	gi	5902774	sp	P91778.1	AMY_PECMA	67.32	508	156	3	34	1557	11	508	0.0	 722
CGI_10022190	gi	5902774	sp	P91778.1	AMY_PECMA	70.97	465	125	3	4	1398	54	508	0.0	 655
CGI_10022191	gi	341940957	sp	Q9JK91.2	MLH1_MOUSE	52.63	513	173	6	1	1344	253	760	4e-164	 488
CGI_10022192	gi	10720085	sp	O97504.1	MC4R_PIG	23.79	311	195	10	265	1176	42	317	4e-16	83.2
CGI_10022193	gi	298286840	sp	Q4G0U5.2	PCDP1_HUMAN	39.81	103	57	2	40	348	712	809	7e-12	67.4
CGI_10022195	gi	122140364	sp	Q3T0D8.1	LTOR1_BOVIN	41.77	79	41	3	49	273	55	132	9e-07	49.3
CGI_10022196	gi	254813939	sp	A8XMW6.2	CED1_CAEBR	37.21	172	101	3	16	522	448	615	4e-33	 130
CGI_10010183	gi	47116772	sp	Q9HAR2.2	LPHN3_HUMAN	58.33	36	15	0	114	7	941	976	2e-08	54.3
CGI_10010184	gi	12585211	sp	Q9Y284.1	ASTER_HUMAN	82.24	107	16	2	1	315	1	106	7e-60	 185
CGI_10010185	gi	117949602	sp	Q7Z2K6.2	ERMP1_HUMAN	39.90	832	466	16	34	2499	97	904	0.0	 586
CGI_10010186	gi	75054734	sp	Q5R580.1	ZRAB2_PONAB	59.74	154	39	3	28	489	6	136	1e-50	 176
CGI_10010187	gi	82237520	sp	Q6P5J6.1	LRC42_DANRE	39.01	182	103	4	4	540	93	269	2e-25	 105
CGI_10010188	gi	67460979	sp	Q9Y547.1	HSB11_HUMAN	46.67	135	72	0	7	411	5	139	6e-39	 134
CGI_10010189	gi	34978375	sp	Q92035.2	ACES_BUNFA	30.59	546	344	14	1273	2856	40	568	1e-72	 257
CGI_10010190	gi	229462924	sp	P51957.2	NEK4_HUMAN	46.12	258	135	4	34	804	10	264	2e-65	 233
CGI_10010191	gi	29337019	sp	Q9Z1J2.1	NEK4_MOUSE	39.93	278	163	4	1492	2322	11	285	3e-53	 204
CGI_10010192	gi	82000396	sp	Q5UR67.1	YR617_MIMIV	42.06	126	73	0	766	1143	42	167	4e-25	 104
CGI_10010193	gi	158705889	sp	Q5ZKV8.2	KIF2A_CHICK	58.69	702	259	11	4	2028	5	702	0.0	 785
CGI_10010194	gi	117949798	sp	Q8NE00.2	TM104_HUMAN	48.53	509	216	12	127	1644	5	470	4e-142	 431
CGI_10010195	gi	68846584	sp	O43247.2	TEX33_HUMAN	31.51	146	87	5	622	1047	142	278	3e-12	70.1
CGI_10010196	gi	158512479	sp	A0JNG4.1	RN207_BOVIN	39.22	51	29	1	304	456	103	151	6e-06	48.5
CGI_10010198	gi	353558899	sp	D3ZQG6.2	TRIM2_RAT	50.00	40	20	0	13	132	12	51	3e-08	53.5
CGI_10010199	gi	353558883	sp	D2GXS7.1	TRIM2_AILME	27.22	169	109	4	1270	1764	586	744	1e-10	68.2
CGI_10010200	gi	353558883	sp	D2GXS7.1	TRIM2_AILME	22.14	271	182	6	526	1293	488	744	5e-09	62.0
CGI_10010201	gi	3183181	sp	Q62318.3	TIF1B_MOUSE	36.08	97	57	3	70	348	152	247	8e-11	63.2
CGI_10010202	gi	21363044	sp	Q9R1R2.1	TRIM3_MOUSE	22.92	288	159	7	16	852	12	245	4e-16	84.0
CGI_10010203	gi	29427993	sp	Q9CZT4.2	RPC5_MOUSE	40.22	552	307	7	286	1878	159	708	2e-119	 378
CGI_10013463	gi	123912736	sp	Q1L8H0.1	LR14B_DANRE	26.32	247	155	9	1003	1704	243	475	1e-06	55.1
CGI_10013465	gi	81877893	sp	Q8CE94.1	MOT13_MOUSE	29.05	327	216	5	241	1221	73	383	4e-34	 136
CGI_10013467	gi	81884205	sp	Q66HE2.1	MOT13_RAT	40.74	81	46	2	13	252	304	383	1e-07	52.8
CGI_10013468	gi	75070654	sp	Q5R8X6.1	PLMN_PONAB	35.95	395	169	13	25	1080	101	454	7e-75	 253
CGI_10013469	gi	124015206	sp	P84875.1	PCPI_SABMA	33.33	174	98	4	1174	1677	4	165	5e-25	 106
CGI_10013470	gi	254763445	sp	O75095.4	MEGF6_HUMAN	39.13	138	74	6	454	861	598	727	3e-26	 115
CGI_10013471	gi	146345485	sp	P06867.3	PLMN_PIG	36.91	485	207	20	1984	3240	108	559	4e-86	 301
CGI_10013472	gi	34925036	sp	O73791.1	TIE2_DANRE	40.00	50	28	2	36	182	207	255	5e-06	47.8
CGI_10013473	gi	229485537	sp	P23471.4	PTPRZ_HUMAN	24.02	358	168	9	79	843	1934	2290	6e-17	85.1
CGI_10013476	gi	75028953	sp	Q9XWD6.1	CED1_CAEEL	34.34	99	47	5	178	474	702	782	7e-09	58.5
CGI_10013479	gi	160409991	sp	A0JM12.1	MEG10_XENTR	36.59	358	202	15	1	1071	483	816	2e-70	 256
