CGI_10026535	scaffold156	962509	962511	-100	mRNA	933214	963088
CGI_10026535	scaffold156	962561	962563	-100	mRNA	933214	963088
CGI_10026556	scaffold145	388000	388002	-100	mRNA	380231	413214
CGI_10026569	scaffold145	960693	960695	100	mRNA	959637	969232
CGI_10026576	scaffold145	1157968	1157970	100	mRNA	1139972	1169601
CGI_10026622	scaffold313	752980	752982	100	mRNA	734660	773846
CGI_10026821	scaffold601	312397	312399	100	mRNA	298645	334195
CGI_10026852	scaffold601	891975	891977	100	mRNA	888551	922212
CGI_10026964	scaffold211	754715	754717	-100	mRNA	740668	755316
CGI_10027004	scaffold471	123609	123611	100	mRNA	121206	125454
CGI_10027004	scaffold471	123609	123611	100	mRNA	121206	125454
CGI_10027133	scaffold1599	123482	123484	-100	mRNA	123071	130934
CGI_10027235	scaffold481	722098	722100	100	mRNA	717173	750597
CGI_10027261	scaffold481	1081971	1081973	-100	mRNA	1067271	1084850
CGI_10027282	scaffold3	223880	223882	-100	mRNA	219311	230407
CGI_10027347	scaffold1179	184426	184428	100	mRNA	178919	200008
CGI_10027375	scaffold1179	523875	523877	100	mRNA	513646	526577
CGI_10027422	scaffold1179	1334133	1334135	-100	mRNA	1333065	1336155
CGI_10027500	scaffold501	120317	120319	100	mRNA	120151	144291
CGI_10027730	scaffold1301	565191	565193	100	mRNA	551241	567597
CGI_10027751	scaffold1301	958700	958702	-100	mRNA	940827	961246
CGI_10027880	scaffold257	104861	104863	100	mRNA	101851	109887
CGI_10027880	scaffold257	105151	105153	100	mRNA	101851	109887
CGI_10027880	scaffold257	105186	105188	100	mRNA	101851	109887
CGI_10027970	scaffold77	181067	181069	100	mRNA	166912	189780
CGI_10028030	scaffold77	1269384	1269386	100	mRNA	1265470	1292938
CGI_10028081	scaffold337	757486	757488	100	mRNA	757390	759573
CGI_10028314	scaffold1532	1613196	1613198	100	mRNA	1610301	1631386
CGI_10028421	scaffold102	107843	107845	-100	mRNA	106910	127626
CGI_10028421	scaffold102	108199	108201	-100	mRNA	106910	127626
CGI_10028421	scaffold102	108296	108298	-100	mRNA	106910	127626
CGI_10028421	scaffold102	108460	108462	-100	mRNA	106910	127626
CGI_10028421	scaffold102	108466	108468	-100	mRNA	106910	127626
CGI_10028421	scaffold102	108944	108946	-100	mRNA	106910	127626
CGI_10028421	scaffold102	109070	109072	-100	mRNA	106910	127626
CGI_10028421	scaffold102	110675	110677	-100	mRNA	106910	127626
CGI_10028489	scaffold102	1287048	1287050	100	mRNA	1283279	1293184
CGI_10028528	scaffold1024	215501	215503	100	mRNA	191784	246938
CGI_10028574	scaffold1024	1308344	1308346	100	mRNA	1283549	1309169
CGI_10028697	scaffold150	1706374	1706376	-100	mRNA	1704021	1706532
CGI_10028832	scaffold22	188984	188986	100	mRNA	184430	194476
CGI_10028915	scaffold22	1435929	1435931	100	mRNA	1433235	1462478
