C22142	171	941	C22142	GLEAN	mRNA	330	1695	1	+	.	ID=CGI_10000072;	612
scaffold1018	140374	153080	scaffold1018	GLEAN	mRNA	149409	158787	0.997518	+	.	ID=CGI_10019757;	3672
scaffold1018	140374	153080	scaffold1018	GLEAN	mRNA	130016	148462	0.998491	-	.	ID=CGI_10019756;	8088
scaffold1018	155942	157137	scaffold1018	GLEAN	mRNA	149409	158787	0.997518	+	.	ID=CGI_10019757;	1195
scaffold1018	172867	173505	scaffold1018	GLEAN	mRNA	168855	189199	0.999538	-	.	ID=CGI_10019759;	638
scaffold1018	175556	176691	scaffold1018	GLEAN	mRNA	168855	189199	0.999538	-	.	ID=CGI_10019759;	1135
scaffold1018	176829	177465	scaffold1018	GLEAN	mRNA	168855	189199	0.999538	-	.	ID=CGI_10019759;	636
scaffold1018	177943	184726	scaffold1018	GLEAN	mRNA	168855	189199	0.999538	-	.	ID=CGI_10019759;	6783
scaffold1018	185644	186500	scaffold1018	GLEAN	mRNA	168855	189199	0.999538	-	.	ID=CGI_10019759;	856
scaffold1018	187620	191151	scaffold1018	GLEAN	mRNA	189709	195388	1	+	.	ID=CGI_10019760;	1443
scaffold1018	187620	191151	scaffold1018	GLEAN	mRNA	168855	189199	0.999538	-	.	ID=CGI_10019759;	1579
scaffold1018	279090	279781	scaffold1018	GLEAN	mRNA	276963	283808	0.999413	-	.	ID=CGI_10019763;	691
scaffold1018	280264	280874	scaffold1018	GLEAN	mRNA	276963	283808	0.999413	-	.	ID=CGI_10019763;	610
scaffold1018	292148	292849	scaffold1018	GLEAN	mRNA	291579	292553	0.999835	+	.	ID=CGI_10019764;	405
scaffold1018	297000	297624	scaffold1018	GLEAN	mRNA	295429	310320	0.999312	-	.	ID=CGI_10019765;	624
scaffold1018	299508	300432	scaffold1018	GLEAN	mRNA	295429	310320	0.999312	-	.	ID=CGI_10019765;	924
scaffold1018	303058	303882	scaffold1018	GLEAN	mRNA	295429	310320	0.999312	-	.	ID=CGI_10019765;	824
scaffold1018	318904	319764	scaffold1018	GLEAN	mRNA	310333	332681	0.998378	-	.	ID=CGI_10019766;	860
scaffold1018	320000	320557	scaffold1018	GLEAN	mRNA	310333	332681	0.998378	-	.	ID=CGI_10019766;	557
scaffold1018	322021	322863	scaffold1018	GLEAN	mRNA	310333	332681	0.998378	-	.	ID=CGI_10019766;	842
scaffold1018	325923	327567	scaffold1018	GLEAN	mRNA	310333	332681	0.998378	-	.	ID=CGI_10019766;	1644
scaffold1018	327750	342235	scaffold1018	GLEAN	mRNA	310333	332681	0.998378	-	.	ID=CGI_10019766;	4931
scaffold1018	378061	379590	scaffold1018	GLEAN	mRNA	369109	380638	1	+	.	ID=CGI_10019769;	1529
scaffold102	103596	104238	scaffold102	GLEAN	mRNA	91298	106049	0.998084	-	.	ID=CGI_10028420;	642
scaffold102	1069015	1072484	scaffold102	GLEAN	mRNA	1069060	1081129	0.999801	-	.	ID=CGI_10028468;	3425
scaffold102	1074660	1075303	scaffold102	GLEAN	mRNA	1069060	1081129	0.999801	-	.	ID=CGI_10028468;	643
scaffold102	1075453	1075964	scaffold102	GLEAN	mRNA	1069060	1081129	0.999801	-	.	ID=CGI_10028468;	511
scaffold102	107844	108348	scaffold102	GLEAN	mRNA	106910	127626	0.997949	+	.	ID=CGI_10028421;	504
scaffold102	1086781	1088414	scaffold102	GLEAN	mRNA	1085143	1089317	0.998989	-	.	ID=CGI_10028469;	1633
scaffold102	1111926	1113813	scaffold102	GLEAN	mRNA	1101786	1113248	0.651135	+	.	ID=CGI_10028471;	1322
scaffold102	1117917	1121775	scaffold102	GLEAN	mRNA	1118231	1127298	0.99892	+	.	ID=CGI_10028472;	3545
scaffold102	1125821	1126412	scaffold102	GLEAN	mRNA	1118231	1127298	0.99892	+	.	ID=CGI_10028472;	591
scaffold102	1126650	1128973	scaffold102	GLEAN	mRNA	1118231	1127298	0.99892	+	.	ID=CGI_10028472;	648
scaffold102	114053	114598	scaffold102	GLEAN	mRNA	106910	127626	0.997949	+	.	ID=CGI_10028421;	545
scaffold102	1167911	1168504	scaffold102	GLEAN	mRNA	1168375	1176214	0.999676	-	.	ID=CGI_10028478;	130
scaffold102	1167911	1168504	scaffold102	GLEAN	mRNA	1161696	1175781	0.54456	+	.	ID=CGI_10028477;	593
scaffold102	1240707	1241534	scaffold102	GLEAN	mRNA	1240683	1241397	1	+	.	ID=CGI_10028483;	690
scaffold102	1243904	1244654	scaffold102	GLEAN	mRNA	1243844	1245402	0.999948	-	.	ID=CGI_10028484;	750
scaffold102	1246410	1247041	scaffold102	GLEAN	mRNA	1245955	1247869	1	+	.	ID=CGI_10028485;	631
scaffold102	1285994	1287317	scaffold102	GLEAN	mRNA	1283279	1293184	0.410523	+	.	ID=CGI_10028489;	1323
scaffold102	1291406	1292149	scaffold102	GLEAN	mRNA	1283279	1293184	0.410523	+	.	ID=CGI_10028489;	743
scaffold102	1313155	1313716	scaffold102	GLEAN	mRNA	1297354	1314047	0.994691	-	.	ID=CGI_10028491;	561
scaffold102	1314580	1316336	scaffold102	GLEAN	mRNA	1314851	1319525	0.466859	-	.	ID=CGI_10028493;	1486
scaffold102	1316449	1316966	scaffold102	GLEAN	mRNA	1314851	1319525	0.466859	-	.	ID=CGI_10028493;	517
scaffold102	1317177	1319374	scaffold102	GLEAN	mRNA	1314851	1319525	0.466859	-	.	ID=CGI_10028493;	2197
scaffold102	1319506	1320011	scaffold102	GLEAN	mRNA	1314851	1319525	0.466859	-	.	ID=CGI_10028493;	19
scaffold102	1356636	1362474	scaffold102	GLEAN	mRNA	1346270	1361676	0.999676	+	.	ID=CGI_10028495;	5040
scaffold102	1487966	1492675	scaffold102	GLEAN	mRNA	1489272	1493003	1	+	.	ID=CGI_10028503;	3404
scaffold102	1512754	1513288	scaffold102	GLEAN	mRNA	1512059	1529295	0.864112	+	.	ID=CGI_10028504;	534
scaffold102	1513373	1516859	scaffold102	GLEAN	mRNA	1512059	1529295	0.864112	+	.	ID=CGI_10028504;	3486
scaffold102	1520729	1524325	scaffold102	GLEAN	mRNA	1512059	1529295	0.864112	+	.	ID=CGI_10028504;	3596
scaffold102	1524481	1526016	scaffold102	GLEAN	mRNA	1512059	1529295	0.864112	+	.	ID=CGI_10028504;	1535
scaffold102	1526941	1527890	scaffold102	GLEAN	mRNA	1512059	1529295	0.864112	+	.	ID=CGI_10028504;	949
scaffold102	1529185	1530629	scaffold102	GLEAN	mRNA	1512059	1529295	0.864112	+	.	ID=CGI_10028504;	110
scaffold102	1532227	1541933	scaffold102	GLEAN	mRNA	1532525	1541174	0.3501	-	.	ID=CGI_10028505;	8650
scaffold102	1567472	1568075	scaffold102	GLEAN	mRNA	1567042	1594359	0.948777	-	.	ID=CGI_10028506;	603
scaffold102	1568213	1568905	scaffold102	GLEAN	mRNA	1567042	1594359	0.948777	-	.	ID=CGI_10028506;	692
scaffold102	1570206	1571088	scaffold102	GLEAN	mRNA	1567042	1594359	0.948777	-	.	ID=CGI_10028506;	882
scaffold102	1572151	1574006	scaffold102	GLEAN	mRNA	1567042	1594359	0.948777	-	.	ID=CGI_10028506;	1855
scaffold102	1585967	1587251	scaffold102	GLEAN	mRNA	1584621	1586679	0.993504	+	.	ID=CGI_10028507;	712
scaffold102	1585967	1587251	scaffold102	GLEAN	mRNA	1567042	1594359	0.948777	-	.	ID=CGI_10028506;	1284
scaffold102	1597298	1600216	scaffold102	GLEAN	mRNA	1597346	1601269	1	-	.	ID=CGI_10028508;	2871
scaffold102	1618555	1619331	scaffold102	GLEAN	mRNA	1618848	1632605	0.973548	-	.	ID=CGI_10028509;	484
scaffold102	1619517	1621952	scaffold102	GLEAN	mRNA	1618848	1632605	0.973548	-	.	ID=CGI_10028509;	2435
scaffold102	375129	376228	scaffold102	GLEAN	mRNA	369228	382639	0.835259	+	.	ID=CGI_10028434;	1099
scaffold102	380853	384133	scaffold102	GLEAN	mRNA	369228	382639	0.835259	+	.	ID=CGI_10028434;	1786
scaffold102	386491	389813	scaffold102	GLEAN	mRNA	385396	389357	1	-	.	ID=CGI_10028435;	2866
scaffold102	391167	392382	scaffold102	GLEAN	mRNA	390563	399324	1	+	.	ID=CGI_10028436;	1215
scaffold102	458344	459440	scaffold102	GLEAN	mRNA	433923	467506	0.978163	+	.	ID=CGI_10028437;	1096
scaffold102	461165	461931	scaffold102	GLEAN	mRNA	433923	467506	0.978163	+	.	ID=CGI_10028437;	766
scaffold102	463907	465433	scaffold102	GLEAN	mRNA	433923	467506	0.978163	+	.	ID=CGI_10028437;	1526
scaffold102	466979	467481	scaffold102	GLEAN	mRNA	433923	467506	0.978163	+	.	ID=CGI_10028437;	502
scaffold102	506792	507568	scaffold102	GLEAN	mRNA	501859	537803	0.999676	-	.	ID=CGI_10028439;	776
scaffold102	508076	508940	scaffold102	GLEAN	mRNA	501859	537803	0.999676	-	.	ID=CGI_10028439;	864
scaffold102	510411	518512	scaffold102	GLEAN	mRNA	501859	537803	0.999676	-	.	ID=CGI_10028439;	8101
scaffold102	521568	522462	scaffold102	GLEAN	mRNA	501859	537803	0.999676	-	.	ID=CGI_10028439;	894
scaffold102	527195	532361	scaffold102	GLEAN	mRNA	501859	537803	0.999676	-	.	ID=CGI_10028439;	5166
scaffold102	535693	542486	scaffold102	GLEAN	mRNA	501859	537803	0.999676	-	.	ID=CGI_10028439;	2110
scaffold102	558119	565230	scaffold102	GLEAN	mRNA	555623	563341	1	+	.	ID=CGI_10028440;	5222
scaffold102	811325	812422	scaffold102	GLEAN	mRNA	805354	820158	1	-	.	ID=CGI_10028449;	1097
scaffold102	813486	814077	scaffold102	GLEAN	mRNA	805354	820158	1	-	.	ID=CGI_10028449;	591
scaffold102	818566	819188	scaffold102	GLEAN	mRNA	805354	820158	1	-	.	ID=CGI_10028449;	622
scaffold102	921162	922395	scaffold102	GLEAN	mRNA	911204	928936	0.813858	-	.	ID=CGI_10028457;	1233
scaffold102	929718	930315	scaffold102	GLEAN	mRNA	930119	940235	0.678096	-	.	ID=CGI_10028458;	197
scaffold102	931422	933523	scaffold102	GLEAN	mRNA	930119	940235	0.678096	-	.	ID=CGI_10028458;	2101
scaffold102	933595	935666	scaffold102	GLEAN	mRNA	930119	940235	0.678096	-	.	ID=CGI_10028458;	2071
scaffold102	936810	937671	scaffold102	GLEAN	mRNA	930119	940235	0.678096	-	.	ID=CGI_10028458;	861
scaffold102	938944	939575	scaffold102	GLEAN	mRNA	930119	940235	0.678096	-	.	ID=CGI_10028458;	631
scaffold102	953673	956917	scaffold102	GLEAN	mRNA	953597	953962	0.571793	-	.	ID=CGI_10028459;	289
scaffold102	98416	99301	scaffold102	GLEAN	mRNA	91298	106049	0.998084	-	.	ID=CGI_10028420;	885
scaffold1021	23577	24231	scaffold1021	GLEAN	mRNA	21717	29948	0.998451	+	.	ID=CGI_10022478;	654
scaffold1021	252582	253999	scaffold1021	GLEAN	mRNA	253592	262840	0.558214	-	.	ID=CGI_10022488;	408
scaffold1021	255963	258535	scaffold1021	GLEAN	mRNA	253592	262840	0.558214	-	.	ID=CGI_10022488;	2572
scaffold1021	261249	263421	scaffold1021	GLEAN	mRNA	253592	262840	0.558214	-	.	ID=CGI_10022488;	1591
scaffold1021	39140	40409	scaffold1021	GLEAN	mRNA	35267	41753	0.5	+	.	ID=CGI_10022479;	1269
scaffold1021	467558	473573	scaffold1021	GLEAN	mRNA	448242	473584	0.324995	-	.	ID=CGI_10022500;	6015
scaffold1021	494299	496829	scaffold1021	GLEAN	mRNA	476874	498131	0.997038	-	.	ID=CGI_10022501;	2530
scaffold1021	494299	496829	scaffold1021	GLEAN	mRNA	491660	511009	0.783976	+	.	ID=CGI_10022502;	2530
scaffold1021	498105	498975	scaffold1021	GLEAN	mRNA	476874	498131	0.997038	-	.	ID=CGI_10022501;	26
scaffold1021	498105	498975	scaffold1021	GLEAN	mRNA	491660	511009	0.783976	+	.	ID=CGI_10022502;	870
scaffold1021	508106	509862	scaffold1021	GLEAN	mRNA	491660	511009	0.783976	+	.	ID=CGI_10022502;	1756
scaffold1021	62106	63480	scaffold1021	GLEAN	mRNA	61697	98005	0.972899	-	.	ID=CGI_10022483;	1374
scaffold1021	65851	67682	scaffold1021	GLEAN	mRNA	61697	98005	0.972899	-	.	ID=CGI_10022483;	1831
scaffold1021	698127	700815	scaffold1021	GLEAN	mRNA	692304	699453	0.992587	+	.	ID=CGI_10022506;	1326
scaffold1021	708730	709426	scaffold1021	GLEAN	mRNA	708236	710692	0.999981	-	.	ID=CGI_10022507;	696
scaffold1021	709470	710122	scaffold1021	GLEAN	mRNA	708236	710692	0.999981	-	.	ID=CGI_10022507;	652
scaffold1021	718565	719850	scaffold1021	GLEAN	mRNA	718348	732554	0.811709	-	.	ID=CGI_10022508;	1285
scaffold1021	720223	720816	scaffold1021	GLEAN	mRNA	718348	732554	0.811709	-	.	ID=CGI_10022508;	593
scaffold1021	721581	722147	scaffold1021	GLEAN	mRNA	718348	732554	0.811709	-	.	ID=CGI_10022508;	566
scaffold1021	723399	724761	scaffold1021	GLEAN	mRNA	718348	732554	0.811709	-	.	ID=CGI_10022508;	1362
scaffold1021	725544	726204	scaffold1021	GLEAN	mRNA	718348	732554	0.811709	-	.	ID=CGI_10022508;	660
scaffold1021	726337	728852	scaffold1021	GLEAN	mRNA	718348	732554	0.811709	-	.	ID=CGI_10022508;	2515
scaffold1021	729104	730003	scaffold1021	GLEAN	mRNA	718348	732554	0.811709	-	.	ID=CGI_10022508;	899
scaffold1021	756079	757837	scaffold1021	GLEAN	mRNA	756485	760980	0.999546	+	.	ID=CGI_10022509;	1353
scaffold1021	75998	77015	scaffold1021	GLEAN	mRNA	61697	98005	0.972899	-	.	ID=CGI_10022483;	1017
scaffold1021	79098	80389	scaffold1021	GLEAN	mRNA	61697	98005	0.972899	-	.	ID=CGI_10022483;	1291
scaffold1021	81759	83555	scaffold1021	GLEAN	mRNA	61697	98005	0.972899	-	.	ID=CGI_10022483;	1796
scaffold1021	85973	87535	scaffold1021	GLEAN	mRNA	61697	98005	0.972899	-	.	ID=CGI_10022483;	1562
scaffold1021	91148	93228	scaffold1021	GLEAN	mRNA	61697	98005	0.972899	-	.	ID=CGI_10022483;	2080
scaffold1024	1040669	1053662	scaffold1024	GLEAN	mRNA	1040025	1043027	0.99219	-	.	ID=CGI_10028558;	2358
scaffold1024	1040669	1053662	scaffold1024	GLEAN	mRNA	1043894	1053686	0.999027	+	.	ID=CGI_10028559;	9769
scaffold1024	1067868	1068510	scaffold1024	GLEAN	mRNA	1067411	1070428	0.977799	-	.	ID=CGI_10028562;	642
scaffold1024	1069105	1069905	scaffold1024	GLEAN	mRNA	1067411	1070428	0.977799	-	.	ID=CGI_10028562;	800
scaffold1024	1074349	1075043	scaffold1024	GLEAN	mRNA	1070619	1077233	0.9551	-	.	ID=CGI_10028563;	694
scaffold1024	1077533	1078860	scaffold1024	GLEAN	mRNA	1077934	1078236	0.999996	-	.	ID=CGI_10028564;	303
scaffold1024	1077533	1078860	scaffold1024	GLEAN	mRNA	1078261	1083838	0.826098	-	.	ID=CGI_10028565;	600
scaffold1024	1080799	1094432	scaffold1024	GLEAN	mRNA	1078261	1083838	0.826098	-	.	ID=CGI_10028565;	3039
scaffold1024	1110653	1111797	scaffold1024	GLEAN	mRNA	1110138	1112386	0.836238	-	.	ID=CGI_10028568;	1144
scaffold1024	1116473	1117066	scaffold1024	GLEAN	mRNA	1112754	1144737	0.704183	+	.	ID=CGI_10028569;	593
scaffold1024	1117396	1118325	scaffold1024	GLEAN	mRNA	1112754	1144737	0.704183	+	.	ID=CGI_10028569;	929
scaffold1024	1119378	1120055	scaffold1024	GLEAN	mRNA	1112754	1144737	0.704183	+	.	ID=CGI_10028569;	677
scaffold1024	1122198	1123051	scaffold1024	GLEAN	mRNA	1112754	1144737	0.704183	+	.	ID=CGI_10028569;	853
scaffold1024	1126982	1127556	scaffold1024	GLEAN	mRNA	1112754	1144737	0.704183	+	.	ID=CGI_10028569;	574
scaffold1024	1157186	1158028	scaffold1024	GLEAN	mRNA	1149759	1163486	0.829164	+	.	ID=CGI_10028571;	842
scaffold1024	1271716	1274460	scaffold1024	GLEAN	mRNA	1274082	1279790	1	-	.	ID=CGI_10028573;	379
scaffold1024	1275133	1277646	scaffold1024	GLEAN	mRNA	1274082	1279790	1	-	.	ID=CGI_10028573;	2513
scaffold1024	1278156	1279242	scaffold1024	GLEAN	mRNA	1274082	1279790	1	-	.	ID=CGI_10028573;	1086
scaffold1024	1294526	1295401	scaffold1024	GLEAN	mRNA	1283549	1309169	0.738324	-	.	ID=CGI_10028574;	875
scaffold1024	1296607	1299805	scaffold1024	GLEAN	mRNA	1283549	1309169	0.738324	-	.	ID=CGI_10028574;	3198
scaffold1024	1303608	1304203	scaffold1024	GLEAN	mRNA	1283549	1309169	0.738324	-	.	ID=CGI_10028574;	595
scaffold1024	1306362	1312891	scaffold1024	GLEAN	mRNA	1283549	1309169	0.738324	-	.	ID=CGI_10028574;	2807
scaffold1024	1331024	1332215	scaffold1024	GLEAN	mRNA	1330438	1339514	0.585013	-	.	ID=CGI_10028575;	1191
scaffold1024	1333399	1337488	scaffold1024	GLEAN	mRNA	1330438	1339514	0.585013	-	.	ID=CGI_10028575;	4089
scaffold1024	1338678	1339225	scaffold1024	GLEAN	mRNA	1330438	1339514	0.585013	-	.	ID=CGI_10028575;	547
scaffold1024	1365961	1367086	scaffold1024	GLEAN	mRNA	1364888	1375358	1	-	.	ID=CGI_10028576;	1125
scaffold1024	1370483	1372180	scaffold1024	GLEAN	mRNA	1364888	1375358	1	-	.	ID=CGI_10028576;	1697
scaffold1024	1388937	1403353	scaffold1024	GLEAN	mRNA	1390657	1406979	0.994632	-	.	ID=CGI_10028577;	12697
scaffold1024	209175	209745	scaffold1024	GLEAN	mRNA	191784	246938	0.99909	+	.	ID=CGI_10028528;	570
scaffold1024	210538	211810	scaffold1024	GLEAN	mRNA	191784	246938	0.99909	+	.	ID=CGI_10028528;	1272
scaffold1024	212947	218830	scaffold1024	GLEAN	mRNA	191784	246938	0.99909	+	.	ID=CGI_10028528;	5883
scaffold1024	222199	236478	scaffold1024	GLEAN	mRNA	191784	246938	0.99909	+	.	ID=CGI_10028528;	14279
scaffold1024	239174	239804	scaffold1024	GLEAN	mRNA	191784	246938	0.99909	+	.	ID=CGI_10028528;	630
scaffold1024	240014	240621	scaffold1024	GLEAN	mRNA	191784	246938	0.99909	+	.	ID=CGI_10028528;	607
scaffold1024	240999	242545	scaffold1024	GLEAN	mRNA	191784	246938	0.99909	+	.	ID=CGI_10028528;	1546
scaffold1024	246765	247354	scaffold1024	GLEAN	mRNA	191784	246938	0.99909	+	.	ID=CGI_10028528;	173
scaffold1024	250083	252587	scaffold1024	GLEAN	mRNA	251261	271480	0.999675	-	.	ID=CGI_10028529;	1327
scaffold1024	254709	257291	scaffold1024	GLEAN	mRNA	251261	271480	0.999675	-	.	ID=CGI_10028529;	2582
scaffold1024	258146	258754	scaffold1024	GLEAN	mRNA	251261	271480	0.999675	-	.	ID=CGI_10028529;	608
scaffold1024	262352	262957	scaffold1024	GLEAN	mRNA	251261	271480	0.999675	-	.	ID=CGI_10028529;	605
scaffold1024	263278	264315	scaffold1024	GLEAN	mRNA	251261	271480	0.999675	-	.	ID=CGI_10028529;	1037
scaffold1024	266237	266830	scaffold1024	GLEAN	mRNA	251261	271480	0.999675	-	.	ID=CGI_10028529;	593
scaffold1024	267240	267893	scaffold1024	GLEAN	mRNA	251261	271480	0.999675	-	.	ID=CGI_10028529;	653
scaffold1024	270067	270798	scaffold1024	GLEAN	mRNA	251261	271480	0.999675	-	.	ID=CGI_10028529;	731
scaffold1024	271732	278138	scaffold1024	GLEAN	mRNA	273637	276162	0.999661	-	.	ID=CGI_10028530;	2526
scaffold1024	271732	278138	scaffold1024	GLEAN	mRNA	275165	281463	0.999351	+	.	ID=CGI_10028531;	2974
scaffold1024	278244	279245	scaffold1024	GLEAN	mRNA	275165	281463	0.999351	+	.	ID=CGI_10028531;	1001
scaffold1024	297337	307458	scaffold1024	GLEAN	mRNA	286016	307543	0.666664	-	.	ID=CGI_10028532;	10121
scaffold1024	425073	426694	scaffold1024	GLEAN	mRNA	423604	454148	0.990168	-	.	ID=CGI_10028534;	1621
scaffold1024	430124	431131	scaffold1024	GLEAN	mRNA	423604	454148	0.990168	-	.	ID=CGI_10028534;	1007
scaffold1024	436742	437268	scaffold1024	GLEAN	mRNA	423604	454148	0.990168	-	.	ID=CGI_10028534;	526
scaffold1024	438687	440122	scaffold1024	GLEAN	mRNA	423604	454148	0.990168	-	.	ID=CGI_10028534;	1435
scaffold1024	441050	442240	scaffold1024	GLEAN	mRNA	423604	454148	0.990168	-	.	ID=CGI_10028534;	1190
scaffold1024	447104	447912	scaffold1024	GLEAN	mRNA	423604	454148	0.990168	-	.	ID=CGI_10028534;	808
scaffold1024	452162	459974	scaffold1024	GLEAN	mRNA	423604	454148	0.990168	-	.	ID=CGI_10028534;	1986
scaffold1024	452162	459974	scaffold1024	GLEAN	mRNA	456648	496472	0.933824	+	.	ID=CGI_10028535;	3327
scaffold1024	465503	470452	scaffold1024	GLEAN	mRNA	456648	496472	0.933824	+	.	ID=CGI_10028535;	4949
scaffold1024	493722	501312	scaffold1024	GLEAN	mRNA	456648	496472	0.933824	+	.	ID=CGI_10028535;	2750
scaffold1024	504902	505740	scaffold1024	GLEAN	mRNA	505545	510050	0.999949	-	.	ID=CGI_10028537;	196
scaffold1024	506205	508104	scaffold1024	GLEAN	mRNA	505545	510050	0.999949	-	.	ID=CGI_10028537;	1899
scaffold1024	508634	509164	scaffold1024	GLEAN	mRNA	505545	510050	0.999949	-	.	ID=CGI_10028537;	530
scaffold1024	575171	576071	scaffold1024	GLEAN	mRNA	572728	587346	0.729153	+	.	ID=CGI_10028538;	900
scaffold1024	576749	577824	scaffold1024	GLEAN	mRNA	572728	587346	0.729153	+	.	ID=CGI_10028538;	1075
scaffold1024	583015	585960	scaffold1024	GLEAN	mRNA	572728	587346	0.729153	+	.	ID=CGI_10028538;	2945
scaffold1024	592915	595618	scaffold1024	GLEAN	mRNA	593252	613732	0.992443	+	.	ID=CGI_10028539;	2367
scaffold1024	655282	660873	scaffold1024	GLEAN	mRNA	654180	658322	0.738561	+	.	ID=CGI_10028541;	3040
scaffold1024	661197	662662	scaffold1024	GLEAN	mRNA	661256	689203	0.701647	-	.	ID=CGI_10028542;	1407
scaffold1024	663304	664798	scaffold1024	GLEAN	mRNA	661256	689203	0.701647	-	.	ID=CGI_10028542;	1494
scaffold1024	667297	671446	scaffold1024	GLEAN	mRNA	661256	689203	0.701647	-	.	ID=CGI_10028542;	4149
scaffold1024	673487	674081	scaffold1024	GLEAN	mRNA	661256	689203	0.701647	-	.	ID=CGI_10028542;	594
scaffold1024	674413	685165	scaffold1024	GLEAN	mRNA	661256	689203	0.701647	-	.	ID=CGI_10028542;	10752
scaffold1024	729761	731960	scaffold1024	GLEAN	mRNA	730047	743598	0.998335	-	.	ID=CGI_10028545;	1914
scaffold1024	732068	732951	scaffold1024	GLEAN	mRNA	730047	743598	0.998335	-	.	ID=CGI_10028545;	883
scaffold1024	738225	739043	scaffold1024	GLEAN	mRNA	730047	743598	0.998335	-	.	ID=CGI_10028545;	818
scaffold1024	817332	818262	scaffold1024	GLEAN	mRNA	817317	823057	0.741074	-	.	ID=CGI_10028548;	930
scaffold1024	818455	821299	scaffold1024	GLEAN	mRNA	817317	823057	0.741074	-	.	ID=CGI_10028548;	2844
scaffold1028	131868	133709	scaffold1028	GLEAN	mRNA	127989	143927	0.991659	+	.	ID=CGI_10009721;	1841
scaffold1028	136657	151398	scaffold1028	GLEAN	mRNA	146838	161646	0.85975	+	.	ID=CGI_10009722;	4561
scaffold1028	136657	151398	scaffold1028	GLEAN	mRNA	127989	143927	0.991659	+	.	ID=CGI_10009721;	7270
scaffold1028	155884	156453	scaffold1028	GLEAN	mRNA	146838	161646	0.85975	+	.	ID=CGI_10009722;	569
scaffold1028	157566	160593	scaffold1028	GLEAN	mRNA	146838	161646	0.85975	+	.	ID=CGI_10009722;	3027
scaffold1028	161130	162188	scaffold1028	GLEAN	mRNA	146838	161646	0.85975	+	.	ID=CGI_10009722;	516
scaffold1028	21396	22006	scaffold1028	GLEAN	mRNA	16866	22023	0.999337	-	.	ID=CGI_10009715;	610
scaffold1031	164312	164860	scaffold1031	GLEAN	mRNA	160640	171519	0.999654	+	.	ID=CGI_10019697;	548
scaffold1031	369419	370030	scaffold1031	GLEAN	mRNA	364441	373639	0.999676	-	.	ID=CGI_10019705;	611
scaffold1031	372017	372603	scaffold1031	GLEAN	mRNA	364441	373639	0.999676	-	.	ID=CGI_10019705;	586
scaffold1031	384956	385983	scaffold1031	GLEAN	mRNA	381029	385199	0.700408	+	.	ID=CGI_10019707;	243
scaffold1031	387562	391305	scaffold1031	GLEAN	mRNA	387475	388722	0.970693	-	.	ID=CGI_10019708;	1160
scaffold1031	393842	396108	scaffold1031	GLEAN	mRNA	393734	396168	0.937847	+	.	ID=CGI_10019709;	2266
scaffold1031	397689	401446	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	1994
scaffold1031	414493	415606	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	1113
scaffold1031	418072	418832	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	760
scaffold1031	422455	432133	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	9678
scaffold1031	434769	438379	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	3610
scaffold1031	439073	440023	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	950
scaffold1031	440731	441231	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	500
scaffold1031	441335	441835	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	500
scaffold1031	442112	442749	scaffold1031	GLEAN	mRNA	399453	444948	0.759973	+	.	ID=CGI_10019710;	637
scaffold1031	501024	524465	scaffold1031	GLEAN	mRNA	494441	522529	0.985267	+	.	ID=CGI_10019711;	21505
scaffold1031	539975	540945	scaffold1031	GLEAN	mRNA	537248	545046	1	-	.	ID=CGI_10019713;	970
scaffold1031	549247	550247	scaffold1031	GLEAN	mRNA	547924	552037	1	-	.	ID=CGI_10019714;	1000
scaffold1032	11430	12539	scaffold1032	GLEAN	mRNA	11830	12909	0.999661	-	.	ID=CGI_10021655;	710
scaffold1032	12589	15470	scaffold1032	GLEAN	mRNA	11830	12909	0.999661	-	.	ID=CGI_10021655;	320
scaffold1032	162133	163499	scaffold1032	GLEAN	mRNA	159083	162931	1	+	.	ID=CGI_10021663;	798
scaffold1032	164963	170066	scaffold1032	GLEAN	mRNA	165758	178756	0.984532	-	.	ID=CGI_10021664;	4309
scaffold1032	171179	172202	scaffold1032	GLEAN	mRNA	165758	178756	0.984532	-	.	ID=CGI_10021664;	1023
scaffold1032	172794	173312	scaffold1032	GLEAN	mRNA	165758	178756	0.984532	-	.	ID=CGI_10021664;	518
scaffold1032	174331	176441	scaffold1032	GLEAN	mRNA	165758	178756	0.984532	-	.	ID=CGI_10021664;	2110
scaffold1032	176712	179179	scaffold1032	GLEAN	mRNA	165758	178756	0.984532	-	.	ID=CGI_10021664;	2044
scaffold1032	181207	183300	scaffold1032	GLEAN	mRNA	180289	182007	0.999999	+	.	ID=CGI_10021665;	800
scaffold1032	189509	190017	scaffold1032	GLEAN	mRNA	189725	199098	1	-	.	ID=CGI_10021666;	293
